Left_ankle_Y_Coordinate,Right_ankle_Y_Coordinate
132.58500000000004,132.5050000000001
144.53500000000008,141.30999999999995
147.3449999999998,150.11500000000024
176.78499999999985,176.56499999999983
188.35500000000002,164.95499999999993
197.1099999999999,182.7449999999999
194.09500000000003,191.18999999999983
194.18000000000006,153.39499999999998
194.34500000000003,153.08000000000015
194.36250000000018,141.20499999999993
194.3800000000001,132.38749999999982
197.23749999999995,123.56999999999994
200.0949999999998,106.125
194.56499999999983,99.96499999999992
203.2449999999999,91.17499999999995
194.57500000000005,70.78499999999985
191.4749999999999,61.825000000000045
188.70499999999993,70.64499999999998
190.05499999999984,127.94000000000005
191.40499999999975,185.2349999999999
197.3599999999999,162.04999999999995
191.6199999999999,91.49000000000001
194.4749999999999,99.93499999999995
197.56000000000017,115.15000000000009
194.44500000000016,135.44500000000016
203.24,161.69000000000005
191.30999999999995,167.80999999999995
182.58500000000004,182.65499999999997
179.74000000000024,185.69000000000005
173.70249999999987,191.25499999999988
167.66499999999996,191.4849999999999
164.7449999999999,197.22500000000014
161.82500000000005,205.92000000000007
132.29500000000007,191.40499999999997
100.05000000000018,208.88499999999976
91.21499999999992,217.4949999999999
79.66499999999974,208.96000000000004
82.38499999999976,205.88499999999976
73.5300000000002,197.30500000000006
70.72499999999991,70.87000000000012
67.875,82.54999999999995
200.12000000000012,194.29499999999985
188.54999999999995,197.27999999999997
129.54499999999985,208.79500000000007
115.01999999999998,194.31500000000005
132.34500000000003,194.19500000000016
158.82500000000005,188.68999999999983
176.33500000000004,182.42999999999984
182.42999999999984,188.09000000000015
188.3699999999999,158.885
194.16000000000008,141.45000000000005
194.135,129.5999999999999
188.6400000000001,117.66499999999996
188.54999999999995,94.33999999999992
188.56500000000005,88.13499999999999
194.26,85.30999999999995
205.92500000000018,79.70000000000005
214.6300000000001,206.1400000000001
208.9000000000001,191.2650000000001
217.60000000000014,182.54999999999995
208.78500000000008,144.21499999999992
206.08999999999992,97.22000000000003
202.9849999999999,103.01999999999998
203.26,129.57999999999993
197.20000000000005,144.01499999999987
194.53999999999996,147.51
191.39499999999998,161.89499999999998
188.26,176.6500000000001
191.06499999999983,197.08500000000004
182.48000000000002,202.83999999999992
167.81500000000005,194.33500000000004
161.90999999999985,200.1949999999997
147.58500000000004,197.365
141.30499999999984,200.05999999999995
109.08500000000004,194.2800000000002
100.14999999999986,200.19499999999994
94.44000000000005,200.19499999999994
88.27499999999986,194.41000000000008
88.25499999999988,197.16999999999985
206.21000000000004,194.4599999999998
85.41999999999985,194.52999999999997
176.82999999999993,194.7449999999999
129.80999999999995,194.4849999999999
159.2449999999999,194.4949999999999
129.55499999999984,191.32999999999993
135.75499999999988,200.0200000000002
144.48000000000002,194.4749999999999
164.99,168.19000000000005
170.90499999999997,167.81500000000005
185.48000000000002,164.58000000000015
185.41499999999996,135.48500000000013
194.35000000000014,123.50999999999976
205.83500000000004,117.6099999999999
199.9599999999998,108.98000000000002
205.81999999999994,144.17999999999984
202.8900000000001,97.16499999999996
197.3599999999999,56.44999999999982
197.33500000000004,61.74999999999977
197.18999999999983,191.38999999999987
191.52999999999975,185.41499999999996
191.78999999999996,150.35500000000002
191.52499999999986,91.27500000000009
197.16499999999996,106.22499999999991
191.65499999999997,132.41499999999996
194.55499999999984,161.88999999999987
208.77499999999986,173.55000000000018
185.56999999999994,176.54499999999985
185.32000000000016,188.27499999999986
176.76499999999987,188.39499999999998
176.58500000000004,194.3599999999999
164.59500000000003,197.23000000000002
147.23000000000002,194.5050000000001
138.49,203.1650000000002
117.82500000000005,200.24
91.60500000000002,220.48500000000013
88.38999999999987,218.91999999999985
91.31500000000028,217.3549999999998
82.13499999999976,217.55500000000006
82.32500000000005,220.55499999999984
85.49499999999989,205.94500000000016
82.72500000000014,214.72000000000003
97.16000000000008,211.78999999999996
117.68000000000006,209.01
126.42000000000007,208.80999999999972
132.4699999999998,188.66999999999985
141.51999999999998,188.79500000000007
153.24500000000012,191.41000000000008
179.51,188.2750000000001
188.42500000000018,164.80500000000006
194.32500000000005,153.11500000000024
194.17500000000018,141.40499999999975
194.37499999999977,129.77499999999986
188.865,123.67999999999984
200.2099999999998,106.13499999999999
194.55500000000006,94.00999999999999
206.21000000000004,88.27999999999997
205.99,88.18499999999995
211.7349999999999,76.5
205.83000000000015,79.6400000000001
203.0400000000002,82.56500000000005
188.61500000000024,188.24500000000012
188.35500000000002,117.54999999999995
188.37999999999988,100.02000000000021
188.30000000000018,123.31000000000017
188.24,141.365
188.45499999999993,147.40499999999997
188.55500000000006,164.79999999999995
188.22000000000003,182.45000000000005
164.98000000000002,182.7650000000001
147.6650000000002,188.76999999999998
141.73000000000002,197.115
138.365,194.50499999999988
118.07500000000005,194.4749999999999
112.02499999999986,194.76999999999998
200.41999999999985,200.51499999999987
206.25499999999988,206.10500000000025
206.28500000000008,93.99000000000001
223.45000000000005,200.22500000000014
94.10500000000002,200.09000000000015
