Left_hip_Y_Coordinate,Right_hip_Y_Coordinate
2.9149999999999636,-2.9149999999999636
2.9299999999998363,-2.9300000000000637
2.9449999999999363,-2.9449999999999363
0.06999999999993634,-0.07000000000016371
-2.8049999999998363,2.8050000000000637
-1.4500000000000455,1.4500000000000455
-0.09500000000002728,0.09499999999979991
-0.10500000000001819,0.10500000000001819
-0.09500000000002728,0.09500000000002728
-2.900000000000091,2.8999999999998636
-0.02500000000009095,0.02500000000009095
-0.01999999999998181,0.020000000000209184
0.005000000000109139,-0.004999999999881766
-0.007499999999936335,0.007500000000163709
-0.01999999999998181,0.01999999999998181
-0.007500000000163709,0.007499999999936335
0.004999999999881766,-0.005000000000109139
0.05499999999983629,-0.055000000000063665
2.7549999999998818,-2.755000000000109
0.15499999999997272,-0.15499999999997272
2.785000000000082,-2.785000000000082
1.4449999999999363,-1.4449999999999363
0.10500000000001819,-0.10500000000001819
1.4500000000000455,-1.449999999999818
2.7949999999998454,-2.7950000000000728
2.8099999999999454,-2.810000000000173
2.8899999999998727,-2.8900000000001
0.1150000000000091,-0.1150000000000091
2.880000000000109,-2.8799999999998818
5.805000000000064,-5.804999999999836
2.990000000000009,-2.990000000000009
2.9699999999998,-2.9700000000000273
0.10500000000001819,-0.10500000000001819
2.8400000000001455,-2.839999999999918
2.8474999999998545,-2.847500000000082
2.855000000000018,-2.855000000000018
2.8400000000001455,-2.8400000000001455
2.8250000000000455,-2.8250000000000455
2.884999999999991,-2.884999999999991
0.08000000000015461,-0.07999999999992724
2.9049999999999727,-2.9049999999999727
2.974999999999909,-2.9750000000001364
5.7349999999999,-5.735000000000127
2.9400000000000546,-2.939999999999827
5.814999999999827,-5.815000000000055
4.375,-4.375
2.9349999999999454,-2.9349999999999454
5.779999999999973,-5.779999999999973
5.689999999999827,-5.690000000000055
0.0649999999998272,-0.06500000000005457
2.9500000000000455,-2.9500000000000455
-2.865000000000009,2.865000000000009
0.004999999999881766,-0.005000000000109139
-0.0649999999998272,0.06500000000005457
-0.03999999999996362,0.03999999999996362
-0.01999999999998181,0.01999999999998181
0.0,0.0
0.005000000000109139,-0.004999999999881766
-0.009999999999990905,0.009999999999990905
-0.03999999999996362,0.03999999999996362
0.035000000000081855,-0.035000000000081855
0.06999999999993634,-0.06999999999993634
0.07500000000004547,-0.0749999999998181
1.4725000000000819,-1.4724999999998545
2.8700000000001182,-2.869999999999891
2.849999999999909,-2.8500000000001364
2.8299999999999272,-2.8299999999999272
0.06999999999993634,-0.06999999999993634
2.9550000000001546,-2.9549999999999272
0.07999999999992724,-0.07999999999992724
3.0450000000000728,-3.0450000000000728
2.990000000000009,-2.990000000000009
3.019999999999982,-3.019999999999982
0.15999999999985448,-0.16000000000008185
2.8049999999998363,-2.8050000000000637
0.10000000000013642,-0.09999999999990905
2.8350000000000364,-2.8350000000000364
0.15000000000009095,-0.15000000000009095
2.9549999999999272,-2.9549999999999272
2.939999999999827,-2.9400000000000546
0.04500000000007276,-0.04500000000007276
0.024999999999863576,-0.02500000000009095
2.8450000000000273,-2.8450000000000273
0.07999999999992724,-0.08000000000015461
0.10000000000013642,-0.09999999999990905
0.0649999999998272,-0.06500000000005457
0.044999999999845386,-0.04500000000007276
0.07999999999992724,-0.07999999999992724
2.7799999999999727,-2.7799999999999727
0.0,0.0
0.009999999999990905,-0.009999999999990905
-0.015000000000100044,0.015000000000100044
-0.005000000000109139,0.004999999999881766
0.004999999999881766,-0.005000000000109139
2.730000000000018,-2.730000000000018
0.060000000000172804,-0.05999999999994543
0.004999999999881766,-0.005000000000109139
-2.8799999999998818,2.880000000000109
2.9149999999999636,-2.9149999999999636
-0.029999999999972715,0.03000000000020009
0.035000000000081855,-0.03499999999985448
0.05999999999994543,-0.060000000000172804
0.049999999999954525,-0.0500000000001819
2.8600000000001273,-2.8599999999999
2.839999999999918,-2.8400000000001455
2.9049999999999727,-2.9049999999999727
2.839999999999918,-2.8400000000001455
2.8799999999998818,-2.880000000000109
2.869999999999891,-2.8700000000001182
2.875,-2.875
2.9049999999999727,-2.9049999999999727
2.855000000000018,-2.855000000000018
5.8250000000000455,-5.8250000000000455
2.9249999999999545,-2.925000000000182
2.9199999999998454,-2.9200000000000728
2.8700000000001182,-2.869999999999891
0.044999999999845386,-0.04500000000007276
0.04500000000007276,-0.04500000000007276
-0.01499999999987267,0.015000000000100044
0.049999999999954525,-0.049999999999954525
2.8099999999999454,-2.8099999999999454
0.055000000000063665,-0.05499999999983629
2.935000000000173,-2.9349999999999454
0.049999999999954525,-0.0500000000001819
2.755000000000109,-2.7549999999998818
4.285000000000082,-4.285000000000082
5.814999999999827,-5.815000000000055
0.1150000000000091,-0.1150000000000091
2.9449999999999363,-2.9450000000001637
5.855000000000018,-5.855000000000018
3.0299999999999727,-3.0299999999999727
0.029999999999972715,-0.029999999999972715
-2.8299999999999272,2.8299999999999272
-2.8700000000001182,2.869999999999891
-0.060000000000172804,0.05999999999994543
-0.004999999999881766,0.005000000000109139
-2.7200000000000273,2.7200000000000273
-0.044999999999845386,0.04500000000007276
-0.07500000000004547,0.07500000000004547
-0.01499999999987267,0.015000000000100044
0.004999999999881766,-0.005000000000109139
-0.035000000000081855,0.03499999999985448
0.01999999999998181,-0.01999999999998181
-0.024999999999863576,0.02500000000009095
0.01999999999998181,-0.01999999999998181
0.049999999999954525,-0.049999999999954525
0.125,-0.125
5.680000000000064,-5.679999999999836
3.040000000000191,-3.0399999999999636
5.9650000000001455,-5.964999999999918
5.835000000000036,-5.834999999999809
5.899999999999864,-5.900000000000091
5.810000000000173,-5.809999999999945
5.710000000000036,-5.709999999999809
-0.005000000000109139,0.004999999999881766
0.125,-0.125
0.029999999999972715,-0.029999999999972715
0.05999999999994543,-0.05999999999994543
0.04500000000007276,-0.044999999999845386
0.029999999999972715,-0.029999999999972715
2.8450000000000273,-2.8450000000000273
0.02500000000009095,-0.02500000000009095
0.044999999999845386,-0.04500000000007276
-0.009999999999990905,0.009999999999990905
-0.055000000000063665,0.055000000000063665
0.035000000000081855,-0.03499999999985448
0.009999999999990905,-0.009999999999990905
0.06500000000005457,-0.06500000000005457
-0.009999999999990905,0.009999999999990905
-0.024999999999863576,0.02500000000009095
0.0,0.0
-1.3624999999999545,1.3624999999999545
-2.7250000000001364,2.724999999999909
-1.3875000000000455,1.3875000000000455
-0.0500000000001819,0.049999999999954525
-0.024999999999863576,0.02500000000009095
-0.01999999999998181,0.01999999999998181
-2.8299999999999272,2.8300000000001546
-2.8700000000001182,2.869999999999891
-0.01499999999987267,0.015000000000100044
0.01499999999987267,-0.015000000000100044
-2.9049999999999727,2.9049999999999727
0.009999999999990905,-0.009999999999990905
-0.009999999999990905,0.009999999999990905
0.029999999999972715,-0.03000000000020009
2.75,-2.75
0.049999999999954525,-0.0500000000001819
0.004999999999881766,-0.005000000000109139
0.024999999999863576,-0.02500000000009095
-2.7150000000001455,2.714999999999918
0.06999999999993634,-0.06999999999993634
2.785000000000082,-2.7849999999998545
0.1899999999998272,-0.19000000000005457
2.880000000000109,-2.8799999999998818
0.14000000000010004,-0.13999999999987267
0.08500000000003638,-0.08500000000003638
2.800000000000182,-2.7999999999999545
2.980000000000018,-2.980000000000018
0.02500000000009095,-0.02500000000009095
2.990000000000009,-2.990000000000009
2.9449999999999363,-2.9450000000001637
2.935000000000173,-2.9349999999999454
1.5050000000001091,-1.5049999999998818
0.07500000000004547,-0.07500000000004547
2.894999999999982,-2.894999999999982
0.029999999999972715,-0.029999999999972715
-0.009999999999990905,0.009999999999990905
-2.8899999999998727,2.8900000000001
-1.4075000000000273,1.4075000000000273
0.07500000000004547,-0.07500000000004547
-0.06500000000005457,0.06500000000005457
-0.09000000000014552,0.08999999999991815
-0.09000000000014552,0.08999999999991815
0.08999999999991815,-0.09000000000014552
