Left_knee_Y_Coordinate,Right_knee_Y_Coordinate
79.59500000000003,79.69500000000016
76.67000000000007,79.82500000000005
73.74500000000012,100.26499999999987
73.61500000000024,120.70500000000015
75.06000000000017,110.36500000000001
76.50499999999988,100.02499999999986
70.69499999999994,100.32500000000005
64.91499999999996,100.58500000000004
67.7199999999998,97.2199999999998
64.93499999999995,82.44499999999994
82.42000000000007,94.26000000000022
76.68499999999995,94.13499999999999
79.56750000000011,97.0625
82.45000000000005,99.99000000000001
93.94499999999994,106.04499999999985
94.22499999999991,100.3449999999998
97.07499999999982,103.20499999999993
94.14499999999998,99.95499999999993
91.02500000000009,97.35500000000002
89.56999999999994,92.8599999999999
88.11500000000001,88.36500000000001
92.45000000000005,92.61500000000001
96.78499999999985,96.86499999999978
91.67999999999984,91.43999999999983
91.6099999999999,91.0
99.92499999999995,88.15499999999997
103.29000000000019,62.25000000000023
106.08500000000004,65.00500000000011
108.97000000000003,73.42000000000007
114.56999999999994,73.72999999999979
105.99499999999989,82.2349999999999
103.07000000000016,85.51000000000022
102.96250000000009,85.47249999999985
102.85500000000002,85.43499999999995
103.125,91.35500000000002
97.34500000000003,91.29500000000007
117.66000000000008,94.22000000000003
108.93499999999995,91.36500000000001
120.30499999999984,91.31499999999983
117.5949999999998,100.04499999999985
114.56000000000017,103.22000000000025
111.55499999999984,94.24499999999989
102.96499999999992,97.28500000000008
100.05000000000018,99.99000000000001
82.58999999999992,88.28999999999996
82.53499999999985,105.68499999999995
67.85000000000014,103.09000000000015
73.80500000000006,120.375
82.29499999999985,111.86500000000001
82.28500000000008,100.1550000000002
65.02999999999997,100.22000000000003
76.59999999999991,88.64999999999986
82.32000000000016,99.91000000000008
88.17500000000018,99.80500000000006
88.29999999999995,94.27999999999997
88.25999999999999,94.47000000000003
88.4849999999999,100.18499999999995
94.03999999999996,100.0
94.13499999999999,111.71500000000015
95.57749999999987,108.65000000000009
97.01999999999998,91.27999999999997
91.43000000000006,105.91000000000008
88.61000000000013,97.00500000000011
91.31500000000005,105.79999999999995
94.21000000000004,91.24499999999989
91.40499999999997,85.1099999999999
97.26999999999998,85.1099999999999
102.99000000000001,76.4699999999998
105.93999999999983,73.47499999999991
102.86499999999978,70.50999999999999
94.36000000000013,67.75499999999988
97.30499999999984,64.92000000000007
94.07999999999993,79.54500000000007
102.97499999999991,85.29999999999973
102.81999999999994,82.75500000000011
100.13499999999999,99.95499999999993
105.75499999999988,97.06500000000005
103.28500000000008,99.8599999999999
100.03999999999996,94.2800000000002
100.26000000000022,94.41499999999996
100.41499999999996,94.51499999999987
100.17499999999995,94.50999999999999
94.54999999999995,97.06999999999994
97.49000000000001,94.58999999999992
94.69999999999982,94.37999999999988
88.6099999999999,94.68499999999995
82.75500000000011,100.25499999999988
82.35500000000002,100.55499999999984
65.20499999999993,97.28999999999996
56.24000000000001,106.04000000000019
70.87000000000012,100.15499999999997
