time,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r
6.07,11.06016083699079,14.421223352484976,8.96741975365348,80.8017035702295,5.237989999639654,4.687571381217959,13.625568232453158,3.691329440363517,82.85320967826553,43.02116846347211,7.28159597865076,8.593945503082812,21.912229433980933,42.112717918237784,9.204054455990386,187.52999075890023,9.444325503603682,225.494051629121,8.537248797792248,11.760322574718565,132.8606065615916,2.1441779998678254,4.773037978236708,3.9851520857064764,201.30208724892825,7.776962739331407,15.979097682446541,17.224753537180284,7.3154051013386265,0.014875679465953503,2.127568339268454,55.71691780738608,314.5360331740277,51.005544164345835,442.6145315958751,43.809896486904975,17.868291814196134,21.944660236467925,687.3575203110299,28.961185258355986,0.0276100388312978,11.730980774361713,10.098889863452458,12.605524610747219,6.386118330083397,1.2828691653858662,14.91947700804887,432.33959544073883,275.2334189557693,176.2700501808788,4.73826711617715,9.146385263274961,911.9696502984467,18.53378916142535,13.050283521824108,22.383607542890136,17.025230833822654,560.2911105913277,287.05250870172557,258.969904339019,14.156360042843977,220.85357232923755,366.6050940397865,6.918232571879196,9.781323476283584,110.06870552137578,373.4095201068979,1211.9900110331207,17.578663149472145,7.25641908769446e-05,138.52440120858876,158.02338150792883,81.56620526335882,11.62492987810554,14.58819715398644,758.3829002935116,17.58412806231368,22.849871530622448,65.98347121886748,33.25319429262329
6.0902631578947375,12.555830918437696,19.274818648604835,7.662353881221671,55.91223388279013,7.989392608940235,8.232158278178813,53.75250722284749,208.9912864566116,58.550049270459944,6.224125448047785e-06,3.240986268677856e-05,3.585833108381636,23.246731841933624,43.79869847746117,34.94261405530318,90.01502760531837,9.20286239005444,49.517118383129215,28.041010753380913,58.76048667094725,49.01590602995322,7.925601944110141,35.4376312217475,5.012996842986888,206.64529519832305,22.025536780640152,39.82291778939291,0.00012529428893298075,3.6307625532334926,-5.207737127170949e-06,48.84249703592618,59.194709105841866,224.8690274047277,52.7700658584971,75.0364997068502,155.4540171676363,1.911738721153329e-05,6.595176373611291,275.0254534328442,9.064003617809643,0.00028761398463507837,3.7496609484377124,8.877155777424154,10.770357437844632,4.245150940206019,0.003057743802234129,494.648203459806,271.1848157318287,0.00011841119624057098,4.6270353773577154e-05,5.626615147566766,12.142429399831887,188.80747355409449,58.3804071364244,174.4527460829821,31.697058999251762,14.337474124227807,461.2440836939737,173.77125811146968,316.1682099338923,17.145853918016307,269.4764771980063,418.97550688182304,3.7177608933486286,8.961374645641788,7.38154204995089e-05,276.61468404169085,843.9546559414763,13.326767987591225,-1.137459586650672e-05,96.41295154030453,114.53246785847432,48.90859803775041,74.63920333087883,18.54247208768779,359.7132467723801,21.62943102629015,17.214568836746547,43.80080914456299,27.44809324431593
6.110526315789474,13.701316943671674,18.614978253297217,9.124011385659951,42.101865316672914,9.776415160038413,8.035483193714441,44.45294985969986,138.33053342036422,42.344601590500346,81.46922487269663,41.83709191353454,7.180952842907857e-05,21.899149632735444,38.777027341570246,14.943969312261707,43.533915792065265,66.94259635593353,12.210561832083767,6.909624787016955,15.463861525442193,22.147832537072816,1.8884736538259022,0.5528202193967714,2.645579375574048,150.4361934885673,17.969156678446844,30.958250860504688,163.5402630694887,640.0177503019875,50.563538929581014,171.90749535637752,49.733340275535056,157.2814916878239,53.080534888677825,23.900266165250258,97.33412116730089,21.583159675349844,0.00447023144620521,132.82647729574995,0.5564905307714668,-2.0780736662698247e-05,-3.9553308159028343e-05,7.823528024421849,8.83463055174907,3.0219334917996106,-6.0674092719600525e-06,317.8040849818397,171.41767854970465,152.1988259943849,91.64703839911454,4.923151399358787,11.024994753376742,500.6294426271269,37.97960296000816,436.4130592194099,585.1582914223878,12.167665775041305,1248.5103465324107,1132.8010058683485,1100.0381425448102,14.122887152212897,422.57316048027224,621.9464241202916,2.4992385336077643,7.420405794078794,184.94484286805758,185.54484462967244,1453.450793131629,10.16650245486305,315.0411269022606,68.2853253635846,74.58954764474909,28.70381476892889,29.795752748269756,49.97863044369348,275.25799885169494,18.17172823768399,207.6834356863517,736.673999247469,245.8382124363481
6.130789473684211,55.92728429263209,332.67524484204097,8.71203260960693,32.39379795050211,510.5887982137756,794.9708827747346,36.37368536545535,88.99526180002928,34.02827244193192,41.674637579503134,50.01964699390369,156.66408318081972,13.64165582648709,26.274485874907636,8.443955799726385,29.94923129506241,49.55245695070438,7.269929113316554,3.304439064062602,7.704398922973186,15.430588236408573,0.7992348111834322,0.0010938854781411859,319.05651108376026,37.95679750395898,9.928102357748989,19.806625845425387,14.370627534302324,927.822119910418,12.548705407373244,102.17352460722913,41.672352602826315,105.29743421834515,23.14546526136248,10.50012848977829,92.43609796376259,153.29258634918133,35.871261472428124,113.23404371392262,59.5215909993716,1.6808326731130676,0.007877032545031514,8.78189477191453,8.29317540879444,5.839765959384435,0.09867008063372525,46.3891532160833,135.4827376572435,45.23358030050831,22.389050093473582,3.7945835699568202,8.013911694612254,2.1304025817834185,8.750214464742408,1237.9959028674452,1801.3564441934057,17.777405254258365,775.2869733567334,967.092126809932,911.8752647977576,9.213888170249591,408.07722809568145,600.7043403227732,3.347994643110192,4.260157842708084,64.1344464279676,216.7107495917109,1616.1737388001818,7.254414496116632,495.5934507940863,43.84586577331432,58.9725185843237,20.66194109966163,363.72743078688455,26.924704522679495,152.34576678488253,11.917060965412627,350.603005742139,427.0349561950456,141.76958777242348
6.151052631578947,565.407895393084,738.8986822018434,290.08511683494066,21.22749139825096,789.670763643292,706.5051997420209,24.454907259026026,17.9210756432308,27.72478395688303,65.18029803130669,77.0906468668573,138.96015382430076,58.35238805336349,1.46539625169316,8.044524793086767,26.389899131284228,32.625422718823835,16.253291271411566,6.925374328738146,11.209173458586358,21.659650857581042,2.4943369486897,-1.662778649230117e-05,137.09002315968263,594.8487566513669,5.648405860644853,7.435706472817441,2.3089677080831525,803.4372384600971,20.241637996470367,65.71699314424512,40.3059686736843,23.070922119662225,109.44861832521903,8.88659289172987,155.10682725691802,151.23867857483074,31.665290834459498,112.31327478625009,54.126330164451645,6.089971596402533,3.3902727458512314,9.494618816174258,3.7660361079855393,8.68509461428484,1.8183575996610515,613.9732127040476,131.09648448733674,147.50590125716087,81.69900117736405,2.584398030845121,4.151867395295295,383.0020262391456,77.80086647196876,1197.5492823781603,1685.9596856485095,12.046227001023832,412.41927572656476,581.7142271135153,715.9993218648989,4.843731396587927,217.01417956453093,383.300176039168,0.19571258800031086,2.295785664277342,167.5243373472078,241.86534353555476,1332.9650303478868,-4.5738237497152324e-05,64.30297665194767,65.33780449393466,-4.050534375346621e-05,0.27678240257109976,19.784364454925473,4.984752670083421,341.3780809113715,5.398954399094192,161.7495994850722,198.3786428050344,65.0427705840407
6.1713157894736845,333.14012188481917,397.9962190487838,513.9730857174268,25.2287995257686,547.9942310716901,481.4266034975799,-1.5623050335209334e-05,417.46581803658745,21.339904887397935,11.703708120813866,64.86681281669557,75.31829448815198,13.540903667996231,5.958687714998346,7.740957550895602,22.36585946657259,20.457691374514596,27.16446913026347,10.987594509987476,15.70417900081329,29.878586077267745,4.382057702124564,1.370565614123999,122.14133895367773,637.7393637883999,3.9931390571725363,60.65140221408823,4.486019782825423,522.4511335437893,62.89775733443059,44.008965968410486,7.127913176352551e-05,400.24963844949883,7.356173474112081,42.693018491082256,140.25014346674953,93.07527000948409,38.35670001218689,119.56351967265807,59.11092082909652,5.690463094184908,124.04077746687794,4.538899107486817,274.90407559957947,6.749818866423605,2.2616534339152348,238.7943444997571,522.8019610189261,17.08860134420753,3.9763113797579717,2.9814532649525323e-05,0.41102156701796805,109.58995926153656,99.45679635254349,735.1743642547135,996.7583546585898,10.075523041774101,337.4450123986851,327.0788449003811,394.44744081372295,75.50174642069642,130.3045743721915,184.89025175493802,405.20830563153555,47.3933908341607,187.5680124812829,188.88088635928182,796.8372064286942,556.6116206011276,6.317110667183458,53.492724713212205,1646.9504163333675,647.8061099646964,-0.0003062021814520357,2.1752770069989933,300.57606516339933,-1.8759525614423494e-05,65.58179044778106,83.01630094990678,26.026932520819873
6.191578947368421,258.5418975842829,132.83394829108988,376.9397812076083,18.456869699569125,664.010744921139,373.94753942203545,583.6804435097818,328.12901700914256,13.71788045811441,100.80733669227948,52.99983589433803,36.149346332983455,7.605371849360196,1.8796447826710436,11.042925308756537,16.81534492675404,23.089879673689353,16.52304590909375,6.299504680181578,9.057976218699343,17.541351284195407,2.0894966550329537,-3.2849050886569275e-07,136.73759296225649,259.3071280124388,1.4014218686395412,26.388431585283037,0.13739263761432957,211.17426566451223,3.5886491608801028,19.051706301454335,966.086168879507,241.72668270619164,8.896481804032488,5.109163815078504,77.82762684817519,50.54512847476148,34.6795322027962,102.1720408263819,49.93894065857005,465.9256946492024,169.7052040073161,523.2841925351156,321.58939302294175,489.24353793782916,141.10828594019443,32.332401446447996,694.9792653490961,237.00840444051258,137.24835733147427,57.238233232189145,26.462211865920462,157.58557923998208,169.37288048399688,436.955533188901,578.6164480260917,2.545551730442211,227.3510046234218,203.4160836517938,228.1216140916832,53.948441636840116,90.06498991752147,106.70635507660722,342.7242275555191,50.06584378496621,125.67860471687962,126.50320997535887,16.137051327626892,1347.261481550768,0.30653762948534174,32.88093813210363,2434.0426313228227,472.66433450742636,42.35699187280073,7.4985335909475195,65.85792204882071,263.53718971683077,38.41821711890907,46.630715463763295,13.82319458281409
6.211842105263158,510.2011481023491,692.5884924719555,256.1050297670384,11.765124607713613,743.889300023592,664.6213647591355,360.57358249470803,122.62717888753811,6.644520216563565,5.773851293752532e-05,43.63621006176632,50.152064176752546,19.183575178651235,28.22695491202882,5.416972015321354,8.377820434569893,14.28203321755102,5.980882409294246,2.957045700204157,3.084210653782538,8.499376216797675,1.2012781068627014,-2.2145962130245245e-05,167.30661353467602,736.113153814635,0.4274161135196638,16.457880859026012,-5.138430106439689e-05,850.1928990200022,328.31632900219694,208.35575467268106,614.2290495813342,130.66082970178368,78.7029535037868,56.28057166201748,308.5616900964952,82.34459976885074,28.530913613830176,83.1824054742741,39.57608748351927,322.35713773391404,146.5849372242357,168.2327685998337,75.58056696557385,251.07376190336623,106.86162446791985,271.4109278120565,444.0125274631383,342.3828385295349,78.96776512689264,53.4583388687194,34.60227507111874,181.314762764059,206.49291880062526,182.50282798208536,235.00206585214866,389.65051906988185,133.16793547415415,99.50911291275561,88.02312496454458,34.56789098739922,51.8711681095614,37.933725887233344,146.54159298513878,47.19419893197854,87.088209181096,91.89323925825677,310.9999976928876,1469.6801715723127,19.606351382381714,304.8584849506098,1168.131263271288,151.00758543692754,300.10209314311123,10.050982848070724,448.3266774662807,72.7727291795148,33.50391848189806,40.05050198335126,11.968557565295846
6.232105263157895,401.6975154821475,526.1003458949814,134.95306136399205,5.373352969424467,585.7376847193436,566.9515479241854,81.57599309732058,335.15227898074374,4.991105942448644e-06,109.23156390804999,49.164023531415346,48.24954383824212,32.964756956101844,62.36256694946357,5.9701878327523765,8.682712813946967,7.3619608659020015,6.345228955869038,5.000176783826325,5.2339732338755995,7.446203910564649,2.8097057204658733,1.9482934383828563,106.34259115424935,798.8730426772534,28.232997387939708,182.28889643515274,2.7405816330412054,845.9748672171908,361.74705513844316,220.94775241091716,24.170514490323825,45.1533067250469,151.64740631580074,128.42740899718493,426.127635081817,82.29776715260303,25.7660099773401,76.05545856019347,35.395368682117464,211.22136493464552,112.05827268648244,110.90717961235586,51.16517303214086,238.9166147847969,103.02894419944276,53.214339428970725,266.02746743343636,314.5079784047845,114.50005336309552,65.08916339411505,31.356885613849883,141.6030064724363,153.76414737377831,103.86102542106754,137.7332257987673,254.81909571194393,58.410816942724686,48.83409440780201,36.394946376573195,16.432671183104343,23.332373980549065,15.10119783432696,76.30087648983236,33.41575762170097,60.08648116020587,62.95321799073727,132.96093905885067,1112.7903835276468,45.94563360735027,311.260463748518,109.27679169169231,65.40205627952746,223.66511760496806,7.251468201746177,271.09026920973986,256.72899437645447,20.158668078263922,26.32355528159805,19.522759900206136
6.252368421052632,291.27455712029524,376.724090485944,67.4037265028139,3.584133193850989,419.053926789016,456.5716476748402,24.174902139214126,267.64705672904114,105.25713870822871,95.73041165352565,44.289150254614476,40.21584908753479,31.973385108203328,61.31417017142239,7.192487644068521,10.38326931181565,6.75629004126037,8.645900144205205,7.070038095776205,7.957861828731114,90.4984742263096,4.1899808394453455,3.6835806782467904,72.50998981269487,754.3389838072163,2.480059401760319,201.23786773526663,6.425747120537092,811.1879605727648,344.9615604141061,217.6602225419228,310.2334595168084,19.263013171664948,136.217242356062,5.7757821481676265e-05,341.8541198257032,71.53122419598647,31.68203680815721,93.76812402829616,44.357756173254,90.14336498020926,48.97141728450374,83.51621089220355,44.4085564156831,149.72844878228062,100.45452184346894,167.4306656077034,164.57855963214055,120.4063442655892,31.17862601945828,70.0376431370292,7.695635908085346e-05,85.99898340312548,82.55723262319255,74.34815807518444,99.96261135483226,204.4804706322397,24.429482032503753,33.417933745335326,445.5234932745996,5.726511873029345,11.28295110373784,13.521801501340251,28.37227066556097,20.720182088375452,16.181632334882003,34.398907399887264,242.5424951189389,564.2209208363314,125.03894184201987,312.4829306399729,195.65182074565985,50.62165417836142,108.60964024658122,5.730169761210811,118.7342782020746,56.180036304776294,234.35842998238004,476.46754378821163,52.874815947397636
