time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_l,hip_adduction_l,hip_rotation_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_l,knee_angle_r,ankle_angle_l,ankle_angle_r,subtalar_angle_l,subtalar_angle_r,mtp_angle_l,mtp_angle_r,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_l,arm_add_l,arm_rot_l,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_l,elbow_flex_r,pro_sup_l,pro_sup_r
6.07,9514.801979073569,-2610.282964148403,-3029.2996771836283,5.368929447477706,-8.264730089334467,21.603747088678116,-10617.309756774266,-11584.450851285019,-1422.7748424253969,-7692.666889604803,7553.108591015952,-10878.733964439805,-8251.725951831348,730.6556359593892,3011.0823867267277,14155.65732450387,13668.25308229223,-4272.122127564678,732.9323019995484,-398.2492712367636,-6222.2523678215675,11801.61937381018,-2706.1217911039557,1592.7537577760768,-7455.3481974322185,3970.6155986876593,23942.256117485267,-9249.817835104182,59079.7442109946,-13434.001289424075,18998.344706952354,-13240.767690328857,-13005.717695001074
6.0902631578947375,4984.115096422668,141.3794600972668,-1584.044686950714,-1.7327713538091614,-13.020323780900467,19.44850095295042,-6407.127174452868,-6104.874002841587,-4427.814780024852,-6279.65172880648,2095.6280930298685,-4154.974150022196,-3295.333480628928,-987.652705007841,-1155.526364129236,-713.705416922889,4443.670527454116,3747.6023545491175,257.8443894397652,-144.47881735396112,-2883.9066705562,3658.7155377602685,487.6773511024379,8275.893764286702,-4010.667905317261,11892.803132992729,12803.516380557901,-10539.553825261133,47887.46012885704,-14907.884117878213,13084.014935317578,-13087.609185663796,-18022.35808108584
6.110526315789474,-3132.9341726166745,2410.182884913248,1189.6621276918577,-13.289417000226894,-11.6782974679628,13.873043661226573,1941.4954008075906,2457.288761236923,-6229.58682515463,-2111.9904073888465,-8688.888577367936,4368.531874579317,2874.3689030559876,-8808.197824733274,-8493.400002950693,-12981.471347695011,-7747.76362831977,9362.418848711655,63.98183723463682,491.04205401576644,-1373.800104741242,-2691.7670862326954,8696.823219498374,7722.828045121285,3529.0040481351866,14358.634990906708,7874.265338078911,-1818.3902392833318,27553.106495278924,-15936.320245159222,3944.5941621352645,-8697.246999590534,-17544.865956486145
6.130789473684211,-8580.571293623152,5546.522323570877,-1731.6627653157634,-13.792057483045665,-2.0369345518528803,10.459175855600424,9097.240562973684,13048.417320240376,-5855.659035791366,-3468.0446901936316,-12404.136076838538,7056.836427657167,12191.457488917034,-13976.274236618596,-14047.73396959146,-14659.758234820276,-13657.456813527533,6961.405940484514,535.2218002344747,1220.4341588565435,-1717.814796265794,-6940.36070076958,14754.905425507613,-447.62930358905504,9878.039694369825,5398.768719463689,7938.369298304223,6670.461108308924,8128.672335136035,-14757.860848941322,-11938.116726954393,-1501.9317520736643,-11581.846342222183
6.151052631578947,-5946.746524658223,3560.6232064589244,-5246.750573980792,-2.791156438207647,7.48680017718328,10.83053156483898,8897.800763799154,10958.203970303757,-3869.0558482839792,-6083.803816920024,-1601.9213088191423,3933.614254129869,14775.665621533068,-10898.91550898242,-8667.174901967379,-2052.2585688098557,-11051.141721060681,737.6951882218722,979.9275638389801,645.3083300915027,2440.997244360257,-3371.503156670011,8763.074363141126,-11650.289071449552,7489.225712465016,-7938.811641217864,13013.016338087578,8842.306130311155,-1115.808170547154,-8516.566738991614,-21009.368197190706,4233.686064309826,-3555.2660689710597
6.1713157894736845,5610.434869997503,-1109.5811264377528,892.2535323269685,17.109278831775978,9.587123384162677,0.8314406574164704,-2412.167769338275,-3826.137174946789,-217.7128774661777,-11268.614303651591,8652.54020827817,-501.2155222921285,7619.203472013604,877.5437890770058,4491.800474592244,11440.290660977533,-5959.221013868687,-1845.9194355550703,641.4350152203034,13.10064779008548,13876.49950948845,7760.019817130844,-12087.471050480428,-19982.618585333745,-3467.8704435309364,-15630.87950262856,15709.90187151725,3958.6339444860732,-191.65589272946698,3343.085285516092,-15668.458777923037,6243.1371816980545,3583.965612850863
6.191578947368421,10894.85924328548,132.66551406460945,9931.720750957174,30.083844662957336,6.801560375126999,-17.662913833692983,-8867.276054868209,-2905.654863619898,2204.182965913008,-15916.063748030143,1583.890888742809,1980.3161345317217,3854.127765149649,8472.610474434958,14014.956231355567,20618.683891403885,-5049.742629747577,-1501.142454735467,-221.5863553988614,425.20126146228085,12821.893785030126,12022.525856229811,-24322.251901640084,-20351.964316561363,-13836.492942018662,-14917.691093428622,13027.439113931829,-1937.253473416017,8203.557843987388,14345.154997597301,-3693.37337614725,6230.5628424053,8226.331434753232
6.211842105263158,1068.974177710402,4670.743238506371,-3481.6972105468217,8.541744741790014,-4.855707357941699,3.1143287274472726,-710.106508031158,7658.604966450984,1843.0619449024853,235.49693987367968,2890.924757160897,11805.782319956197,10779.791844613492,9819.690820073061,14844.891383817017,13538.301310145684,-8937.168055869512,-839.5767272218761,-32.72316837439753,-306.97301543517904,-9131.186933763105,-3840.3697223241074,2457.3271971866307,-10752.590131190405,-14591.762967702858,-12774.481020279165,6729.7280603018635,-4023.2284158688667,6906.866306916964,15665.188386926005,2555.6360211187825,6054.748242001449,9016.597635433933
6.232105263157895,-1654.6090330861962,2738.10119462105,-7620.230530099283,-6.851999890064763,-10.00872657095175,12.781966691776233,2751.4645552272113,6032.963750710362,6241.610622033694,5059.397933655409,4040.8773643500554,13961.581800700676,10736.385116823345,3257.48237034547,10529.756606515013,-66.1124464494569,-12416.238955797733,-1843.2027442812732,152.04335050995277,-510.901407658478,-14154.263819741614,-3595.589691430105,13638.79389813772,909.8965836440118,-7497.035740824805,-625.9726763417857,-1825.5836086774966,-597.8379944031859,832.1984143982964,4767.104496012927,1515.1816548012005,4621.7258286892975,5790.673958975919
6.252368421052632,-1207.6521145013805,-1315.8278362160302,-3172.7686736829933,-9.311280703333637,-7.682566658301025,0.41548777266043885,6692.534685109379,4013.5207410007606,8591.434447268271,-895.8142894824723,1290.5697652485064,1107.9819181720716,9342.564644410908,-7464.127889390528,5335.173050980516,-10131.417770687594,-8100.538777521351,-2452.03180289851,-112.24228807107438,47.77301022462626,-1817.8238678537639,2244.1989481515766,7981.331641029954,8303.732860846783,-131.53169441429245,18325.462094478837,-7955.99558143627,3377.429292890745,-5162.836413005051,-10647.021989532013,-1438.6719776388932,440.2964128675316,943.6766771947606
