time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_l,hip_adduction_l,hip_rotation_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_l,knee_angle_r,ankle_angle_l,ankle_angle_r,subtalar_angle_l,subtalar_angle_r,mtp_angle_l,mtp_angle_r,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_l,arm_add_l,arm_rot_l,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_l,elbow_flex_r,pro_sup_l,pro_sup_r
6.07,9061.33518756199,-8724.977874481732,-3352.9810661985575,-10.281555726976537,-5.658471677364161,0.9679261730448865,-15131.799406248685,-13143.467472421653,419.89787682991613,2003.3583530160313,5253.153883094544,-10928.587916510602,-3633.130707267552,4808.046099571038,3457.2149104166965,17627.19671598584,13877.47311925048,-5798.494661341191,0.0,0.0,-5032.456080106261,14311.751933208494,-7329.078900312688,335.9568714765459,-7672.994880723452,5862.526587432326,22333.544401838277,-9962.587113467045,64673.96624363497,-14350.446772281346,18507.82955202971,-13123.842267209344,-12322.523967329784
6.0902631578947375,4479.243035909763,-5277.794557031384,-4647.859753690882,-34.22646370569436,-17.366062802100107,8.85293828507554,-7952.006799851782,-9858.851567161104,-4029.693727632028,1787.374796187107,1995.4558960217234,-6284.343253496837,-2243.3888257874573,-569.0046107991448,39.06128464150729,5932.671576161469,7504.920487956364,160.9081720173008,0.0,0.0,-1094.5177371991458,7452.194702379321,813.6415428505521,7193.130705679263,-4940.510300839436,13172.723164606647,15360.718528944684,-9059.038415765715,50728.977425389276,-16113.485476389333,18170.83938185802,-13431.597650955715,-17282.783210240843
6.110526315789474,-1090.022018461187,223.50125317809213,-3948.2457112357843,-44.350039327499545,-18.240992197082683,12.620108009515196,3297.8626958440873,-3415.5359629770096,-6228.213496416674,517.5629751473676,-2719.4054835720763,333.2912529329155,2093.639883300544,-6796.261713646662,-5483.194483809294,-6009.587148388914,-1636.9950544372482,5410.2451481243415,0.0,0.0,2475.3390417640535,-1821.8843624125113,8864.214346494326,8187.031471706843,1828.7485958151492,15017.771779846573,9040.190218430906,-2596.647567694468,30863.332225734885,-17207.847236051915,8887.738755909953,-10120.097887987768,-17862.925697696053
6.130789473684211,-4695.742622799541,4710.51105655508,-1797.092191921643,-27.52679616011588,-6.803217989073147,8.235518050050628,12438.122924654032,2745.6802405975477,-4782.182454086707,-1910.9511433045695,-5545.793169757543,5401.695407837657,7041.89988622286,-10406.824716593714,-9799.583427220732,-11160.897286165404,-8943.655650352699,6487.544037830791,0.0,0.0,4379.690096357323,-8293.553897489333,11612.40476312408,541.6656424797128,8480.973913310707,8826.54076874763,8368.786637541616,5878.403997823856,14429.766968339743,-16470.253155357517,-7149.196999259593,-3828.049312478199,-13281.716436517536
6.151052631578947,-4769.219731982433,5231.547573648388,-844.3981990269447,9.006781246584824,4.687546370541732,-1.4618016021214204,13104.91564370743,5091.982693661662,-1473.9619301624484,-4119.3252240301335,-3550.6479748248753,5825.684259010201,8483.45365837359,-7910.05469891257,-8637.733819390962,-5879.963094293072,-10496.741154146357,3394.5168462024944,0.0,0.0,4624.900217632848,-8005.968272562401,6461.7317304023645,-11096.487243360527,7729.9238104989945,-2012.3921218486205,13017.691174523983,8925.509899238257,5651.22942979598,-11034.79089121782,-17939.177301955162,1995.418470651533,-6105.538413569532
6.1713157894736845,-2819.0606932577116,3240.4474620854608,-2905.0971904442576,42.738848820449874,5.610772048839259,-7.4313945319578885,6351.948242876915,4946.087711209262,1013.3436044840677,-4670.538504827356,1857.3815066067252,3555.0744283840486,5880.7901101703055,606.3477575819253,-1551.3219625528163,5752.309613654777,-7956.097782352242,-19.736218531763758,0.0,0.0,3305.1924552334567,-3966.345127557951,-2540.761255937236,-19285.20403787037,-1699.741047577107,-12199.139313585969,17031.133512072618,4376.112074777601,1764.1213553456205,366.73964762216144,-14957.422352469313,4860.080207079279,895.8150346750828
6.191578947368421,-791.5382258800377,2638.6458122614076,-6128.624635926895,55.71620448846153,0.15261665058114204,-3.346785002271832,-1017.3579292744041,5594.740151986302,1994.7142670344504,-4109.814015008499,6205.128292790553,3294.4356638083395,2941.3841571869657,10085.497477575906,7318.724939074519,14596.457500751294,-6380.948401504026,-1125.4833790184227,0.0,0.0,28.78659942508139,-2354.8672585961267,-7784.346207529368,-20177.435130055106,-11934.882288233672,-18316.869459908216,15659.342027024619,-2174.8618951499657,1690.983450652923,12317.356728783676,-4344.176498614598,5579.923070004555,6040.880137931386
6.211842105263158,874.4733966258359,4356.27810197972,-6303.036328809898,44.11430211992257,-1.5121235430464357,6.855694732283321,-3408.827925885966,6903.254903854841,2473.5284095163674,-4094.5622209257194,6089.805319259975,5897.389008434563,2922.129544154531,13750.603920230033,13242.247350734311,13804.792572454322,-8185.256221422761,-1004.0438320732108,0.0,0.0,-3897.5595506106692,-4642.755566574951,-5673.098699877228,-13888.724179887015,-14443.565501299518,-17427.281078423723,8765.259667558143,-4090.2152312280964,4295.31723680187,15552.55835995702,2032.861553035668,5788.833108007083,7993.029560898707
6.232105263157895,2095.7992158682173,5415.952994451379,-1965.2110401963253,17.143717206568656,2.4208902986591214,12.483373811256307,-442.76392630868787,6153.742467728093,3067.0670142668823,-5019.548827255429,2121.3349431508304,7228.171542644535,5268.9212129436655,8989.741939518066,14184.740502224999,4958.546467622678,-10266.554485458562,-1516.6453062450928,0.0,0.0,-5212.670472657186,-6429.197809335361,14.656564525137826,-3002.0330833392272,-9108.72004925446,-6834.397750971722,-545.3788136655695,-545.502558430529,4662.0998214982465,6669.508812694327,1040.025416765797,4873.150120516803,6186.441523791963
6.252368421052632,2202.2516426152456,3414.4115802000547,3246.746764437351,-8.920078478431792,5.497087539153037,8.235219338912144,4678.641579178572,2753.5214536852504,3074.675229476532,-5603.203116085709,-1992.5354517193362,4127.9483762622485,7325.828378611281,-184.160787122258,9332.48864460857,-4034.512149982609,-8076.810105387003,-2232.7248621455715,0.0,0.0,-2609.229704057049,-3874.738836573302,2793.5566554488764,6859.55757726633,-2244.2508909458447,11700.2009215626,-7295.234242416865,3735.1071594128157,1187.7952818622625,-7783.715459612447,-2111.3406096303866,1525.2523399316847,2243.3288687330264
