time,hip_flexion_l,hip_adduction_l,hip_rotation_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_l,knee_angle_r,ankle_angle_l,ankle_angle_r,subtalar_angle_l,subtalar_angle_r,mtp_angle_l,mtp_angle_r,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_l,arm_add_l,arm_rot_l,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_l,elbow_flex_r,pro_sup_l,pro_sup_r
6.07,-80.83550691853291,104.18657304385066,64.37215916104152,-216.8534293336307,-189.62491437296072,-17.328509885121655,92.71165476578457,191.53557135833913,3.4150086683649197,-16.97842379820235,3.3051075295157086,7.505970704595391,0.04475498138001577,0.5133613829559928,94.78438130034641,-3071.0435090862625,10.510019272754974,-37.89926530934529,-143.15843970401983,43.1238385809844,505.6361777154694,-449.2579866069186,28.94544479948778,-326.78024857146795,-189.99587639758894,0.41561790244413077,9.243492840249889
6.0902631578947375,29.489850311071073,8.0528326725372,0.9049650346694197,-625.9367400697666,-400.07743166329016,-177.5168392257359,-68.37819088151767,160.6119199388926,14.499664564701533,2.3868052229890524,0.002200883342600092,4.682890133539152,0.06802190195762152,-0.008096365816674826,-100.954866475037,-1047.686526756662,-419.1906791114963,-14.908558161859945,28.36570628612944,-10.116234897617318,-746.9696055393861,42.91700767946325,-161.08154877672231,-139.67091107908848,313.7852003097236,0.5651433615414936,8.750868621473973
6.110526315789474,-22.506052940419355,-77.61556933064801,-24.39943452117238,-856.1603978574223,-1180.3483863997376,-993.4607245167324,-91.01189427928071,-36.19275658084562,15.886401594665035,-13.27861990285331,3.9308331857951195,10.228230402958639,-0.08728323928433172,-0.5393822582696499,-365.5989062236253,-1090.7212508029736,-647.7831405181631,-33.91531711932964,-1.7813125191676342,19.478150052948887,-735.5655064604974,-106.54812904987149,-472.67278960200036,-42.96833151797614,812.9660667192113,-1.566564716558926,5.395147566075019
6.130789473684211,-177.61905905319,-1259.441230040247,-11.383478813483686,-1311.8954809125084,-403.5527049230606,-781.6521824287612,-88.17313162899721,-22.64259306724265,0.4326346450120874,10.360397090991365,46.55975945601249,-3.391064099051396,-0.30301778820073555,-0.5043937968529203,-515.6640884216416,-1487.7110486385716,-55.339215053075314,-205.9821569706739,9.58417023216476,51.567723779253576,-298.38032212499087,-130.23559498841067,-75.75912182665617,19.061430200959578,363.70260307641644,-2.9007598541991744,0.5369491008561736
6.151052631578947,49.361269973303614,-799.4668914146498,-2.3399730430385617,-1289.5332429656244,316.4434449487551,-396.70027221384737,-0.7331417449917198,-106.19431134417033,4.51833827586398,-9.251212059954192,29.770860131570696,-21.947379251737605,-0.18341190635397353,-0.024744585447264513,-597.3974354254527,-2269.5714881348813,1333.806479938254,-375.79176651029206,-82.63760992579469,24.654538037062043,-204.23853358058128,1.6776624117923549,17.130607547555364,107.39524728542226,-80.32815342011415,-1.6427694515407663,-0.20659123358514164
6.1713157894736845,170.05130328297676,-16.234901165741697,-6.457738409159456,-922.091969777498,-154.6015250927163,-270.20203328996575,26.788217010718444,-1178.5662534134317,-17.952424492264356,-22.833101690952773,4.780456343104039,-27.426768804669795,0.026158507832904163,0.028677008089660973,-467.4262846178157,-2692.7914964578777,2278.436275086237,-214.3409409953709,-303.1227024691916,14.430582222616811,59.653002371063124,-77.81552993599867,-6.194534210731136,90.88694255958688,-35.068092744097925,0.41535327481273004,0.7707858387575446
6.191578947368421,-184.16144273235582,-310.76136298741295,13.40836467351044,237.91466858225104,-13.33111276365997,-135.84225000498597,275.00078691626237,-1311.786089842767,-27.690417512647127,12.319256987371146,-0.9704187821211628,-6.9424285398983105,-0.03895650012183352,0.023051801891803378,623.3122641168918,-1940.468633667825,338.908756249048,216.59582063353804,-201.89998640363135,0.8852736622555472,382.9769544716136,-13.138964884044732,8.496708727065716,13.073345090448184,-0.863830079416876,0.02924361748164605,-1.2183952780837168
6.211842105263158,-25.875456098301736,-524.0609463037125,2.746951719194756,546.1886219753046,62.53151451754161,-17.387409356042514,159.0260391945065,-472.58678043442944,-4.9603262133299655,15.056437538232215,-13.359876516383917,-1.2381557981483475,0.005637135764826425,-0.025338086964133102,-108.82303378838968,-401.0143315836138,-95.45192680642494,619.727211250971,53.67259889232645,-68.86889755663427,433.3202982583807,-85.28446989227142,9.711265252656151,35.874775728613876,-29.44963314563926,-0.30806314457574185,-0.03839039619081011
6.232105263157895,-70.24827978887879,24.454354757277905,-0.7643179231371506,-137.16592764176346,108.74740543861147,-7.895224350587065,-24.082190913048,-41.85014782440708,30.139017640473195,36.975377881284814,-14.303282062624103,3.599830879738529,0.010047616847349988,0.017558523939360717,-557.8410202022852,-239.81245264619386,98.59704370713578,557.3085172454819,178.3124478488578,-186.28396871658956,-27.6903784844316,-70.4548063391095,-56.582512537735084,-24.06289219202868,-8.73140600163357,1.8287377982691646,-0.46407486952877386
6.252368421052632,28.094294392220657,193.3216222360777,5.405618238335512,124.91806342220372,88.33360170618404,-35.066465209029666,89.63449221172466,0.5863896403384701,83.84875168746703,-5.498443957920101,9.390907288832322,0.6025614208807056,-0.01556699465445563,-0.03399649353533996,34.26866479801534,-383.5340099595562,38.90267000115801,260.16161895277446,67.20484153380409,-276.63849458962653,-185.2460644345875,-26.845965912793243,-8.469944999557107,-15.852660041058897,-0.03802860630779366,5.3245060593780735,0.22418058979757544
6.272631578947369,187.30598847488668,130.66880514439472,22.21622312200461,-150.8667593956664,200.43505635133985,-99.81984768722597,189.3727649268771,80.17383268356821,127.85190775150433,-17.526630439058515,56.18462578803536,1.0504720864002244,0.004534585289423309,-0.05025107726595836,214.49544772193485,122.14561804697836,-401.54977794577906,561.9072317080451,-548.2924515521363,-226.11425603567895,-472.6398209447145,29.053500227287213,47.751186187213875,0.23694403628381502,2.2769097396127256,8.041506209450228,1.3496690025330567
6.292894736842105,538.2016836795777,-195.2330468547877,-7.956763831508935,-155.56551499210858,109.12798989858655,-71.452112549804,-852.5594480938721,3.5443493438399902,40.899776627881714,-3.6201401419485175,15.235478330595752,0.42039226824195003,-0.11648616917068554,-0.013917510340378494,102.37300812907705,518.2676548051093,-135.54253791031022,724.999143218044,-410.7068328927368,577.7154092574613,-300.8185608685509,19.85265393192925,47.52174766501027,102.79674067094055,-5.883386693748603,5.13515706909188,0.8115739480322725
6.313157894736842,759.3873334539092,-336.06328322449264,6.678032621883965,-757.8423147223178,-142.2678754979421,-14.502264255047091,-4257.580834796989,70.8072209402189,-17.35797250735352,0.9657802135981393,-73.17544822444593,1.3032434979951517,-0.07315401895590236,0.00025574401604073154,111.12795620446748,869.5019271212631,1197.5260752216589,65.71003247205218,209.21395855434017,206.54170118578463,191.9039216056875,-31.277018150361958,38.768054406931135,79.9445051140754,-73.97350498586826,1.1760280258081695,-0.9972185952867164
6.333421052631579,432.28351452264184,-168.1248619373348,22.361808893768465,-1845.8838041597676,-260.67222016368487,5.168681478715534,-1095.6802306680647,575.4680746176547,8.402420909493475,1.046949639668987,-10.185797216430762,3.6276345330946627,0.00201874804008018,0.0009748895589238227,519.7728928854312,498.05241033261115,-299.66422563281293,-438.9553130211606,270.58064012981555,-679.1021448930021,734.4651932752628,79.06030873313968,-9.6112718750014,475.7250534512689,-47.025176660994674,0.17928814295060536,-0.2185582793898555
