,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0,0.0,13.980640185962269,-6.35970548818409,-1.6679087459081958,-6.595978345559406,0.9572183695114241,0.27222191092916437,-9.22049798380021,9.585528456606022,-5.002156409393947,22.787531703566184,8.280244190644035,-25.490567267061753,0.0,12.94745250908919,-8.176373408981672,2.545230031117938,28.991165980870047,0.6935721713281435,-16.121110825925406,0.0,-24.605507451137203,8.35930641955217,4.732565611661667,18.578574161251183,-3.4837511157379035,16.686411996600608,65.69381275945783,100.56284693908447,5.27422686078072,2.8061837904468065,7.192918749142719,20.81985107267124,60.9773732090118
1,0.0166667,15.05367842834168,-4.158928353421353,-1.7815900793191777,-6.598413645365134,0.9625099973863073,0.27420932666583075,-9.705955861492601,7.503574332976686,-5.344337264368526,23.27608061926469,9.30133397052551,-25.423180740324575,0.0,11.847263534692065,-4.824222855301697,2.3300491217498203,30.409433877707244,-0.026922909744288234,-17.99944530740804,0.0,-26.800621473449997,6.170175814477584,4.038620047623955,19.262966453820844,-2.8593533073334854,16.82251411821528,66.33912547346364,99.65576737326491,6.115921421512037,1.7577470428346496,6.543331698517653,21.378630133602964,61.65277662721135
2,0.0333333,16.032258625123575,-2.5710815571947845,-1.763612403681474,-6.600174005797017,0.9670712589187794,0.2756464343382955,-10.419634642376396,5.983213609309354,-5.92432770829344,23.409806540479394,10.2540965317582,-24.773486982218504,0.0,10.687718872770779,-2.4008471789996317,2.3266295087482085,31.23038969513434,-1.0694159859563337,-19.72090790364366,0.0,-28.64610274398925,4.551924408874107,3.4641748309577354,19.755743748461683,-2.5434577011990664,17.29417111973883,66.88432359669345,98.87219474249913,6.907487010938507,0.8994361756617898,6.6848282978386395,21.533005017258542,62.66048073415371
3,0.05,16.87443490063539,-1.8375251409274715,-1.58643593440325,-6.601080948313809,0.9707247947701828,0.27636050420398206,-11.371823270997623,5.267851772952059,-6.6809994379394775,23.143662477791235,11.026190545884402,-23.47073272544683,0.0,9.506096090126,-1.2529366765228906,2.57756141402641,31.30427087852483,-2.5216078584610084,-21.2093103997403,0.0,-30.023334112009938,3.751935402065398,3.0855369172419636,20.034904599231268,-2.6171146440590998,18.09101797966311,67.28458808760283,98.26799754853069,7.614652104923188,0.3543178938405559,7.787866782565972,21.196668421467052,64.05679946300297
4,0.0666667,17.56866892865194,-1.769694826046413,-1.3301391147936417,-6.6015643815872425,0.9736804303741561,0.2765977583326226,-12.350340220508578,5.2086879908021055,-7.334804878108288,22.710366826655232,11.464202901189498,-21.982125207669057,0.0,8.443286215879066,-1.076924456181183,2.9439492373449516,30.90921855842683,-4.197870426607666,-22.433332099881895,0.0,-31.01625315554531,3.6177557277945205,2.9028109403730626,20.237360146667147,-2.922020907099567,18.891678487128974,67.52901155208781,97.832791350896,8.22071341290246,0.13367245044345766,9.355838419165005,20.60123592988134,65.5728061612748
5,0.0833333,18.09914126062982,-1.9836219325695652,-1.1045821908607438,-6.602366939408507,0.9760206193811817,0.2767563463507559,-13.118444462786686,5.441614394377539,-7.709960953817437,22.35015345443009,11.436976668788652,-20.907772134009257,0.0,7.640777514904487,-1.303771965199115,3.2392916032825374,30.392633757739286,-5.818231165038738,-23.36655340800635,0.0,-31.742687176188817,3.784340217008693,2.8434398055042713,20.512648638717945,-3.227764443276411,19.384702493085474,67.60107063221463,97.53443625109773,8.719571174911447,0.13910655024234428,10.72604947811712,20.047305550524634,66.83583773716951
6,0.1,18.467172523648426,-2.16353820234085,-0.9790819101084839,-6.603974457838111,0.9775649400904046,0.27710071425192007,-13.616759898021222,5.626942955553523,-7.89941492100989,22.116914422216876,10.906668478697325,-20.58944122298181,0.0,7.114255203769948,-1.49428025719714,3.3646484164337807,29.904089287753813,-7.218887529058929,-24.03344474108464,0.0,-32.27473469090169,3.9245857684104752,2.8086682804221588,20.907354751236667,-3.386205388493452,19.497707064778282,67.48371526545583,97.34386991251718,9.11076188186769,0.21796185010271565,11.578356255485419,19.6897528423465,67.6533371113194
7,0.1166667,18.72429689946376,-2.170012471210739,-0.9651980092867302,-6.606076320215482,0.9781769626085492,0.27765726605585245,-13.991401704745535,5.58840184174246,-8.137269844719881,21.895457121138907,9.947337062305309,-21.019917318820607,0.0,6.726243983786903,-1.4750218385333271,3.337512734233011,29.398824745689108,-8.40311504722069,-24.53594424055042,0.0,-32.660204916494024,3.8771666344804987,2.7293221795221223,21.355447262393582,-3.3693357719645376,19.364234149301844,67.18779838946553,97.23414121361697,9.396294244949937,0.24015033804941702,12.025165421237014,19.505409792376998,68.09936911932114
8,0.1333333,18.95179757060482,-2.0046229443009085,-1.0359342638361306,-6.607630368838453,0.9780657995811172,0.2782855926948754,-14.441549572396589,5.319988498686326,-8.569292378054284,21.5531657122682,8.720305845961178,-21.97448359790193,0.0,6.2888585723388495,-1.264724941990688,3.2337067749464135,28.792158202336587,-9.440174484997366,-24.984892859526077,0.0,-32.94528108792834,3.6302659642821657,2.5914065505154835,21.737421089235493,-3.2247176273639373,19.158642166766708,66.7686045266258,97.18061577036924,9.578772655373948,0.14567401771663618,12.350728380034555,19.394703656791524,68.37483935186181
9,0.15,19.20145240774588,-1.7319267923029342,-1.1495956874542006,-6.607705813893078,0.9777266794527127,0.2788251403679802,-15.040091963941089,4.918582935059036,-9.147854946721033,21.071962882606304,7.440408912301429,-23.16169166105419,0.0,5.704670209441545,-0.9529596243964984,3.123096552019016,28.08441869992006,-10.356779800513356,-25.419870310243205,0.0,-33.164884246390564,3.2499467099045374,2.423766449210166,21.952304357940516,-3.020486021913305,18.98016569971447,66.31683768096941,97.1655906379799,9.665718692410856,-0.05685110277924205,12.7394967997209,19.29013383885436,68.62901610899395
10,0.1666667,19.460345383346876,-1.4268970465556987,-1.264526414940857,-6.606342719709102,0.9775853734607118,0.27921300182911557,-15.68504520298819,4.508673322945715,-9.701882296796025,20.55677107089398,6.32967016662861,-24.30860277241768,0.0,5.028203592304147,-0.627768684485512,3.0418766257424563,27.373210558533597,-11.115960710926831,-25.805341240825797,0.0,-33.32994974672083,2.8269201421450956,2.2700029502257357,21.971067722739676,-2.816062746161921,18.84417822350999,65.92863831276016,97.17663952272237,9.677831674754234,-0.3189434237943685,13.194117667856192,19.189051858619695,68.89354006618136
11,0.1833333,19.673792702137,-1.1537155450054868,-1.3460196259026143,-6.604512054697519,0.9777428105931232,0.27950124573014984,-16.203604133816416,4.192348139300055,-10.076313836652352,20.13640089334805,5.550767155817974,-25.2096599432482,0.0,4.409116157911393,-0.355512751856775,2.9959033929234575,26.782843586091793,-11.667330746086217,-26.08520655575991,0.0,-33.434742954190455,2.4507295251012398,2.1665899759542357,21.85190823659354,-2.6525249654199192,18.733238139438672,65.66905006746877,97.2011338763945,9.650164606640708,-0.5826532170346066,13.610268179282652,19.119118918036072,69.12514342835256
12,0.2,19.80377877244307,-0.9555134416520207,-1.369469319622232,-6.603242453576602,0.9780716093832637,0.27978061760763207,-16.50286543992489,4.026743083065063,-10.219034638902885,19.856380779349628,5.151498246824076,-25.765391946161706,0.0,3.972700429815692,-0.17667678752132815,2.979553800524082,26.387359209714877,-12.003512130690797,-26.235126928729326,0.0,-33.47729316403815,2.1894369975707355,2.1312148109318207,21.707465556807893,-2.546467539157551,18.640029688979183,65.5377537837859,97.22684660691684,9.622703546517513,-0.8038692549008507,13.899688048853836,19.089013827306157,69.28097503576113
13,0.2166667,19.871493507457522,-0.8470424607486321,-1.3252558225937532,-6.602866541704092,0.9784670323814614,0.2800928691126166,-16.641006216256642,4.018730678240246,-10.177576612139696,19.656390093042084,5.06130612672985,-25.989432334649457,0.0,3.7318810701713687,-0.09940536052840099,2.994711292143409,26.182640894159565,-12.176443344190027,-26.28077254320565,0.0,-33.476689017931555,2.06977010909901,2.1582426924317373,21.64326493448116,-2.486980764659001,18.571127319263375,65.45365046604446,97.24935809537257,9.629555287394874,-0.9643808598180049,14.079309150902057,19.065801327456654,69.36787416091681
14,0.2333333,19.946439231834344,-0.8166723643966717,-1.2272662918492923,-6.603074329550305,0.9789244842153058,0.2804069493020407,-16.768488767165383,4.130124067994655,-10.044772441574617,19.444062589977545,5.142181942208664,-25.971903206862507,0.0,3.5944113890932745,-0.09991168279392301,3.0540242128962984,26.114518235739837,-12.268441995259197,-26.28035895038309,0.0,-33.47406693179476,2.073408809402952,2.222542495527759,21.708422947407556,-2.4452371213247246,18.528160460873977,65.29405685123906,97.2751406145108,9.69148339720612,-1.069290108098176,14.26482848088866,18.995376634234656,69.43897600109067
15,0.25,20.085591042095004,-0.8381833077758649,-1.1138759694722784,-6.603496855976063,0.9794301028730166,0.28066233466601315,-16.991355503664906,4.293907945666151,-9.904644624017543,19.190421842992386,5.261141158811723,-25.830398808612728,0.0,3.4558422523576615,-0.1381688135923104,3.163724910232915,26.127626451484684,-12.344145983837468,-26.285478187325694,0.0,-33.50720780391493,2.1542698459192455,2.293133594847105,21.881294133317624,-2.397872116719814,18.500817644996122,64.99428832492524,97.31180493333582,9.806086489478522,-1.1354684859561393,14.556100311108917,18.853170410298286,69.54298149126643
16,0.2666667,20.278877815318594,-0.8835858363870116,-1.0288282741558166,-6.604080603237416,0.9799010858095019,0.2808254313816305,-17.278890883734228,4.44238791073868,-9.798656435577778,18.95725112556589,5.342978167410423,-25.676149159229844,0.0,3.290187727181894,-0.18017067932564046,3.304325327246204,26.191358443880052,-12.423389095935892,-26.309077841824315,0.0,-33.580385637286945,2.262482586664327,2.34940667717832,22.09059760056858,-2.3461116070566757,18.47838961323628,64.62221835065817,97.35513363838761,9.942839998895668,-1.1797458915293328,14.92177294373509,18.67759904678602,69.67540102042884
17,0.2833333,20.463959450235077,-0.9330212594729271,-0.9919935530418237,-6.604937073269908,0.9802746842916921,0.2809072582231284,-17.50789041141288,4.540125415012607,-9.711103351995302,18.83465476008924,5.37721442014842,-25.588592316881762,0.0,3.14740770040943,-0.2130720084493218,3.4369795656098856,26.29223490870711,-12.496787882219305,-26.329184162248026,0.0,-33.67150290120154,2.3639720271122497,2.3873647608399455,22.26742549834751,-2.3088517432127347,18.457546251704343,64.32471186781154,97.3904938414148,10.062127771331276,-1.2102889458592347,15.226052879074329,18.541651705482863,69.7876019078071
18,0.3,20.59040917977846,-0.9812183401955151,-0.9886730981731968,-6.605981179497705,0.9805781761236498,0.28094091127357745,-17.589175046323803,4.599523413803556,-9.585979999586046,18.85760063739255,5.392208042525685,-25.58965419227557,0.0,3.0787364010995235,-0.24639057289599073,3.5324075807663315,26.41863141801238,-12.55889416855611,-26.323387790449843,0.0,-33.76241801827681,2.4506348389353922,2.413192986194658,22.39418393916216,-2.2979618201923393,18.43824189885013,64.18985297169523,97.40765208466163,10.14639025586202,-1.2251298994448387,15.37188460080753,18.48683897950481,69.84221991909831
19,0.3166667,20.649567581688732,-1.0353551945626926,-0.9899496965836789,-6.606820710520749,0.9808322907334815,0.28095539121401725,-17.53144353975835,4.65924100692726,-9.384540039365518,18.984942789241934,5.433521506704934,-25.628769364812896,0.0,3.095091908044987,-0.298938896760567,3.5879086074834707,26.56371361785623,-12.616874088741602,-26.300068464522724,0.0,-33.83720313447532,2.5346690460803623,2.4331021830932205,22.499608398027966,-2.3066785866686983,18.422809792396084,64.17853569309968,97.41071957580343,10.204831298589353,-1.2205067283326947,15.393323917844883,18.49127314787778,69.85027277235291
20,0.3333333,20.645090283855314,-1.105274301393317,-0.9818681769045208,-6.607024022555249,0.980923133505559,0.2809708539568886,-17.39589568279652,4.745061668596017,-9.133988721045467,19.143060059838735,5.564000043257301,-25.590526066969154,0.0,3.1992707662465847,-0.38143041438304126,3.6184650346921967,26.747096436255706,-12.674631717983381,-26.302736867478004,0.0,-33.85437455800504,2.6327825689930155,2.447781330885535,22.610538746406142,-2.3197222404927196,18.42269758895919,64.1756359056776,97.41440085628537,10.248894990136103,-1.2007895689847627,15.42319954958472,18.494937711224633,69.86093054226707
21,0.35,20.56594778881838,-1.1948599593346332,-0.9733913015242759,-6.606496552117718,0.9806841944250666,0.2810133355369331,-17.2303293893075,4.855111790002896,-8.89919598979711,19.27338345896002,5.85644639458631,-25.343060958640102,0.0,3.421324795229531,-0.48876744959715124,3.6412163045872457,27.025610169550493,-12.72706651684464,-26.383373675319117,0.0,-33.756305266163395,2.753913082621786,2.4534376940698035,22.725929542983327,-2.325692542961991,18.456234568883502,64.08188170811518,97.43310155333533,10.27709202506689,-1.1785918908579411,15.597211480379881,18.445683956612264,69.92594646051427
22,0.3666667,20.410394158680273,-1.2954495148907048,-0.9797843334631037,-6.605607461972486,0.9801554120952876,0.2811337942100503,-17.06516339570313,4.9727146095521935,-8.707606119705805,19.34592596317022,6.334027285037832,-24.841427894450973,0.0,3.780327688850857,-0.6013626617635579,3.667093587434186,27.449594247405013,-12.773072553948968,-26.55481841141613,0.0,-33.53022502331347,2.889328974425322,2.446071429108807,22.83220512019942,-2.3192289198167657,18.52835458330889,63.87989153914056,97.47026101625363,10.286759963372635,-1.165731663848279,15.956677188101827,18.33493114699143,70.06220016102965
23,0.3833333,20.222859987389057,-1.3831733648685336,-1.0029143272986507,-6.604967533429884,0.9796752903472297,0.28140485861124526,-16.943486636433747,5.079333688127403,-8.530488640308539,19.351660690770576,6.899843820071986,-24.209782950252503,0.0,4.211923105789359,-0.690610988024166,3.697469104413113,27.982462301673223,-12.82090305708664,-26.7629349118158,0.0,-33.24949325146604,3.007365678539486,2.4248174177780175,22.919897458959756,-2.299620602831697,18.61387342712874,63.645420561472065,97.51417219766863,10.287953465230084,-1.165586475296907,16.40369010090838,18.206054674219423,70.23364882731782
24,0.4,20.07642460367705,-1.4327492954026517,-1.0279870901355805,-6.605059696164006,0.979598068650853,0.2818741003784285,-16.906809855243694,5.162089101821307,-8.339039801848005,19.301987081516817,7.374533977329139,-23.673165038748646,0.0,4.580740356252247,-0.7350471459812199,3.7261781086812147,28.486792631832703,-12.87528477390581,-26.922436266746626,0.0,-33.02838487215544,3.072161045458279,2.3933235015704115,22.98252385092075,-2.2719265974670555,18.67314850246918,63.483535589480205,97.54671733328487,10.297095437695676,-1.1730403514160233,16.770047383583925,18.120080911238432,70.37653743624504
25,0.4166667,20.01373726159362,-1.4405816599421695,-1.036853955231022,-6.605973764679714,0.9799310095472724,0.282503615205169,-16.945849824444963,5.221912069324801,-8.149795151167917,19.23191633014994,7.637252567507061,-23.37687390367088,0.0,4.786418377737421,-0.7399069813819138,3.746380641234458,28.81891018378827,-12.92738714566262,-26.9870440228791,0.0,-32.93170982018077,3.07647146998769,2.358359040405876,23.014244887481,-2.245100115846771,18.689227846440417,63.43466632649501,97.55927747011049,10.322542236166662,-1.1796184708350808,16.953698907156976,18.100944483254057,70.45037565991284
26,0.4333333,20.021917715781846,-1.4283524693981138,-1.0230945757294605,-6.607380107862203,0.9803381353947973,0.2831648958539413,-16.999591258843214,5.273003594357213,-8.007766097368815,19.181900150001454,7.707624991075989,-23.296237472992388,0.0,4.833275968661448,-0.7355670800330147,3.754344718950997,28.928080950242595,-12.963176956987413,-26.97448765335663,0.0,-32.94279311211084,3.0470397283021695,2.325684611517531,23.012799401263788,-2.223626212692669,18.683180809872564,63.447622952471335,97.55889512150391,10.363776043601437,-1.1799464209453656,16.977964752803672,18.11726446965863,70.46051124306433
27,0.45,20.062190518395724,-1.4238948316852886,-0.9942965405015184,-6.6087626808902415,0.9804894152520849,0.2837097104927056,-17.011605506233145,5.331735259531227,-7.945382718759273,19.168285154547537,7.689474234394051,-23.314509332479638,0.0,4.796815411332268,-0.7551862177671463,3.7489020338007193,28.863150406044536,-12.979490479168701,-26.931753936488562,0.0,-33.01116210870087,3.019398241108226,2.2983104423204326,22.980382520991146,-2.2019722315089396,18.68962226101276,63.44397775556052,97.55852520672936,10.420392374201525,-1.1764934389233725,16.931607564625992,18.122169197717348,70.43808088989049
28,0.4666667,20.1058997785989,-1.4446050975884182,-0.9596378334786965,-6.609768601367522,0.9803464463968858,0.28405535925472275,-16.969352398726258,5.409407911520681,-7.9652589728305685,19.179076753590703,7.668916746781275,-23.343746592786466,0.0,4.756219910481303,-0.8166824994627335,3.7347832209350704,28.716874136035887,-12.990828406975702,-26.898698198627855,0.0,-33.105936460660644,3.0196913950260886,2.280183633411093,22.92118441977188,-2.171417543262243,18.71652125774264,63.403759177193095,97.56217819185893,10.49135510900136,-1.17895051631897,16.890103750133424,18.114770759304825,70.4156531998847
29,0.4833333,20.142285568915298,-1.4960322975707827,-0.9162506108958867,-6.610380926718321,0.9801413173551403,0.2842127201888971,-16.890176668570085,5.513986154334373,-8.045910303761099,19.19854188089616,7.669013328919663,-23.36945332612185,0.0,4.763393207064739,-0.9203551143406975,3.7298955876039703,28.580932274053335,-13.022721168187052,-26.90309727736365,0.0,-33.223585896642355,3.0670998378052556,2.2784735278569253,22.837420497274458,-2.133092826039819,18.724075961798246,63.399659652298865,97.55811451310319,10.563594788231256,-1.1984061385907265,16.894375698931867,18.16992151053905,70.42305808893907
30,0.5,20.167981665114283,-1.5760081906686663,-0.8501299060162009,-6.610757451464628,0.980146342128505,0.2842532372469811,-16.789014959303373,5.650733677437492,-8.149573506323662,19.230168395221884,7.671781135846089,-23.417928771946407,0.0,4.840539904274521,-1.0542897403938056,3.7616029512793387,28.523690367380244,-13.09583374340456,-26.962924156070443,0.0,-33.366590534645724,3.1745262985756093,2.2970456306276983,22.726083490716125,-2.099970043731928,18.64744455477226,63.546925099806614,97.52689771722146,10.611658800966906,-1.2409885702289067,16.963477167746937,18.394760041802392,70.48620853172189
31,0.5166667,20.183006766599313,-1.6714195921578074,-0.7526537854222132,-6.610943827362222,0.9804474816100968,0.2842685526149823,-16.674339300052495,5.811962276045431,-8.22749690354939,19.295470333038317,7.6637908330094024,-23.501959641442127,0.0,4.970066332472389,-1.1965646603237787,3.842041943509543,28.56608429035286,-13.207450942204924,-27.070313763332145,0.0,-33.52371241585509,3.3303631783072003,2.3262224581035347,22.584954748188373,-2.080921266427355,18.458931296041463,63.888617117403484,97.46101421582954,10.618795257496862,-1.3038220081913865,17.093507717173807,18.818064863026727,70.60949087467932
32,0.5333333,20.20180328155079,-1.7507282414546526,-0.6374358081708188,-6.610797251730176,0.9808577489486466,0.2843560075697571,-16.578511983223457,5.962896393324206,-8.232398881861805,19.409412306294286,7.658902903317682,-23.594019491385296,0.0,5.079862895447853,-1.3128034758360334,3.9432009462331092,28.66621175532052,-13.326766754704638,-27.17870997483802,0.0,-33.668551326146996,3.480802371564428,2.3436228925757305,22.427619842617972,-2.0639305147716946,18.211929577875154,64.31892340573832,97.3770848321766,10.595356680190394,-1.3754183571387666,17.247300764823372,19.315864163505992,70.76116986165573
33,0.55,20.261137699060516,-1.7728361958975822,-0.5396099710073708,-6.610166203952681,0.981009631204924,0.2846069596094165,-16.58087461659279,6.0483064458381515,-8.148392483988696,19.54933767135153,7.678000843833387,-23.647528327935735,0.0,5.063684206537003,-1.3637042982790293,4.007314328761615,28.74712080741086,-13.419746147736113,-27.233512849728406,0.0,-33.783058650231126,3.5509884361266604,2.3330913135860274,22.28632492756756,-2.0226831000760623,18.005288520251206,64.6513448265573,97.30219920596069,10.566340272807594,-1.4427790021862066,17.371935982062794,19.691374914529046,70.89530475430277
34,0.5666667,20.403170685336338,-1.7178263774040354,-0.49670417738682,-6.609070775372084,0.9805916588612117,0.285073427310605,-16.780521227536926,6.027810290539522,-8.026755425410549,19.642482329580105,7.708885059985581,-23.643256186871017,0.0,4.845749724316091,-1.3308084191114673,3.9898100212023433,28.756393128400294,-13.484103890575348,-27.231089864425904,0.0,-33.882364389010476,3.5008941144805634,2.306032911770294,22.191904986557525,-1.9452517026604912,17.90238515796015,64.77527241688172,97.24784646698905,10.540146908319345,-1.4986022746021046,17.437939194791063,19.847399802147162,70.99321223539008
35,0.5833333,20.641399604983558,-1.6096604863189117,-0.5309857319496325,-6.607699909456091,0.9795806237610536,0.28573570901211365,-17.22700041566245,5.90760501679494,-7.983304077387545,19.594664532143383,7.699463081553813,-23.613548388740053,0.0,4.438666494043693,-1.23782672387911,3.8887542788587437,28.70119053806539,-13.54900241261053,-27.236632258322725,0.0,-34.00133753220374,3.3577547153470078,2.29825063126816,22.150920311305182,-1.8526768772705318,17.89966661494857,64.72700634899002,97.203893222979,10.496087475110606,-1.5402370640240135,17.453218486874004,19.851127679023428,71.07206282364399
36,0.6,20.939300738724654,-1.502858963469971,-0.648724941743773,-6.606301371250667,0.9782678476539917,0.28650688046209344,-17.86083440523176,5.7351924621320824,-8.129168639992745,19.356053996364633,7.6079760002022825,-23.622623897984507,0.0,3.945049552598561,-1.1396359477939901,3.7351549095668726,28.631523493400728,-13.633107278586968,-27.329428723673423,0.0,-34.15139644022353,3.189490838507591,2.339613290302838,22.14212204339111,-1.7819195425684815,17.959952049030143,64.62233416640578,97.15678802224498,10.403416657719912,-1.5664102482111286,17.441718361807432,19.833029063426583,71.15395942079672
