time,x,y,z
1.4333333,-10.239328978502666,0.8995438441234674,0.500890680018136
1.45,-10.238538476135021,0.8999037795903405,0.5008572135240924
1.4666667,-10.235915498963195,0.9001231469188248,0.5011264934643747
1.4833333,-10.23267717557247,0.9001583971819134,0.5015656513274501
1.5,-10.230727519185487,0.9000890984860577,0.5019949025777715
1.5166667,-10.231069068799847,0.9000534940710189,0.5023122822595304
1.5333333,-10.233323023639143,0.8999535557109792,0.5024864120284461
1.55,-10.236400530288481,0.899312594254374,0.5024589929306588
1.5666667,-10.239295467030065,0.8976030928978331,0.5021315814975421
1.5833333,-10.241363642932601,0.8948350892970325,0.501495550851932
1.6,-10.242263694712975,0.891796935239378,0.5007510292629159
1.6166667,-10.241938499556209,0.8895981018532791,0.500234177656386
1.6333333,-10.240672730285347,0.8889252597280375,0.5001855310924397
1.65,-10.238991580649346,0.8897437980833665,0.5005859663125455
1.6666667,-10.23735394135062,0.891579475649332,0.5012171429681012
1.6833333,-10.235968218120172,0.8938630082193779,0.5018596386700478
1.7,-10.234983037384968,0.8959850282112982,0.5024191121257511
1.7166667,-10.23472350872704,0.8972930284307452,0.5028870284046817
1.7333333,-10.23542624865946,0.8973508615345126,0.5032370840023567
1.75,-10.236637924820384,0.8962947431003911,0.5034079083757563
1.7666667,-10.237176700904474,0.8948355927951201,0.5033879999924887
1.7833333,-10.23608768326213,0.8937955781684459,0.5032790055171942
1.8,-10.233753355384613,0.8935343329179856,0.5032313640614727
1.8166667,-10.23186287894991,0.8936954101473268,0.5033004471161165
1.8333333,-10.231967842874576,0.8934788436053792,0.5034181746259063
1.85,-10.233740444108694,0.8922905211027734,0.5036342586989802
1.8666667,-10.234462610057136,0.8902701144109603,0.5044535638073924
1.8833333,-10.230904362662008,0.8883389596387958,0.5067316273091509
1.9,-10.222865495539711,0.8879634304102855,0.5107080695741252
1.9166667,-10.213515868504167,0.8901517000071023,0.5149351767167933
1.9333333,-10.206132774100759,0.8930251407249991,0.517987366076532
1.95,-10.202541226031983,0.8937777852027847,0.5201976595705229
1.9666667,-10.202276877084602,0.8917960291009264,0.522069476650517
1.9833333,-10.202743334658845,0.8884489889878265,0.5237418439216691
2.0,-10.200569600952994,0.8858645059701956,0.5252967898272337
2.0166667,-10.193607322471264,0.8853692355032252,0.5267936251959027
2.0333333,-10.182397571325213,0.8867033538823851,0.5282808601453289
2.05,-10.169782758675225,0.8883480188464608,0.5298575595177307
2.0666667,-10.158883483440308,0.8885716219576278,0.5316565272672862
2.0833333,-10.151200235300408,0.8866650233014426,0.5337612741452046
2.1,-10.146171193688572,0.8835814422254892,0.5361560214842963
2.1166667,-10.1420664908901,0.8813857532764117,0.5387291878552987
2.1333333,-10.137405867520053,0.8817984019406735,0.5412678372181582
2.15,-10.132020817465621,0.8847956460541079,0.5434414802644267
2.1666667,-10.12699109217189,0.8883243524446617,0.5448611073083137
2.1833333,-10.123575489091055,0.8896479980356325,0.5453494736069955
2.2,-10.122333097355913,0.887276124899381,0.5453779499900678
2.2166667,-10.12288389990862,0.881757242671204,0.545973330190436
2.2333333,-10.123820595900762,0.8753486617836083,0.5478610430031273
2.25,-10.122943292835338,0.8706651311214634,0.550883608699383
2.2666667,-10.118037230222415,0.8686364752468925,0.5542858142595084
2.2833333,-10.10803604456098,0.867619846549959,0.557411544479445
2.3,-10.093846063348536,0.8647331462542984,0.5601545736558526
2.3166667,-10.078180628842091,0.8583293832292289,0.5628650579090347
2.3333333,-10.064314452459808,0.8493227963604203,0.5657348393317446
2.35,-10.054173616504585,0.8399806407715855,0.5683778876915492
2.3666667,-10.047379465838796,0.8320206938333939,0.5705243233294618
2.3833333,-10.04198236725844,0.8261870723029073,0.5724729052195029
2.4,-10.035494520294577,0.8219408183415253,0.5745703487429838
2.4166667,-10.026038330566204,0.8178703333143899,0.5769245063959114
2.4333333,-10.013347961398441,0.8128398720118909,0.5793737902773849
2.45,-9.998719419568754,0.8064484774639873,0.5815903639534511
2.4666667,-9.983836649846594,0.798955621707154,0.5833054120613704
2.4833333,-9.969564201835915,0.7910895188299454,0.5844811828482493
2.5,-9.955691997462587,0.7837514675513089,0.5852738022885645
2.5166667,-9.94161242964941,0.7776712743477774,0.5858734594260947
2.5333333,-9.927133825541414,0.7732451655330937,0.5863784458059838
2.55,-9.912564151238751,0.7705985857651553,0.5867419156812049
2.5666667,-9.89782912477687,0.769665971327547,0.586834188110829
2.5833333,-9.881708767079855,0.7701398854785847,0.5865698652561004
2.6,-9.862591264072018,0.7714507718402072,0.5859698176581372
2.6166667,-9.84019383788349,0.7730160526918345,0.5851832525602942
2.6333333,-9.816164694390986,0.7746818799760792,0.584459174373076
2.65,-9.792694445426086,0.7769364333798832,0.5840243932914414
2.6666667,-9.770627750315755,0.780439099930732,0.5839482083578634
2.6833333,-9.74899305569883,0.7850591840453471,0.5840705844401043
2.7,-9.726046710489623,0.7894299189341942,0.5840592024691875
2.7166667,-9.700503181199656,0.7917686771175532,0.5836190365658753
2.7333333,-9.672048457378148,0.7913756399574541,0.5826551019830963
2.75,-9.641206099844002,0.7893180428094203,0.5812158349700292
2.7666667,-9.60882165825394,0.7875033514579131,0.5794010305250429
2.7833333,-9.57548822982128,0.7869444154223757,0.5774622086905283
2.8,-9.54151573784902,0.7868928534533883,0.5758010318141894
2.8166667,-9.507433027552029,0.7856779941466334,0.5745333314874633
2.8333333,-9.473933683815835,0.7822469336118488,0.5734841215296096
2.85,-9.441079285678049,0.7769056010550851,0.5726425097506022
2.8666667,-9.40815331658637,0.7707254697099654,0.5719640482921272
2.8833333,-9.37467859485805,0.7646053784547614,0.5712759062063577
2.9,-9.34129921498582,0.759084107005823,0.5705310281106409
2.9166667,-9.309100506471122,0.7548524229814663,0.5697320877825037
2.9333333,-9.278171728228283,0.753183304830991,0.5688391649344267
2.95,-9.247242986327908,0.7553118983855804,0.5679073081867076
2.9666667,-9.2145402043505,0.7614208121512122,0.567082079926413
2.9833333,-9.17897508375331,0.7708192875258064,0.5665034371757931
3.0,-9.140768807030971,0.7827692849196294,0.5662077044153546
3.0166667,-9.100979417683988,0.7963406519481877,0.5659025790768294
3.0333333,-9.060758417893476,0.8098630811516824,0.5651661912132773
3.05,-9.021239241498009,0.8216480957893374,0.5639944604971842
3.0666667,-8.983289156063988,0.8311722177244044,0.562796011890496
3.0833333,-8.946595254735211,0.8389520829770412,0.5620231003223012
3.1,-8.909377269898648,0.8455493410411464,0.5620159285336411
3.1166667,-8.869842908728753,0.8511151662634107,0.5628835686541988
3.1333333,-8.828188788077977,0.8555645302203351,0.5643071121060149
3.15,-8.786704466046329,0.8585635769034322,0.5656784779201502
3.1666667,-8.747489956382813,0.8592960184481303,0.5665105139413643
3.1833333,-8.710171801338495,0.856805244636252,0.5664809878580115
3.2,-8.67216582457942,0.8509567855155922,0.5653062491587202
3.2166667,-8.63133549428399,0.8429249625466149,0.563008352849264
3.2333333,-8.588397147162611,0.8345751444686792,0.5600834543513058
3.25,-8.54660237621122,0.8272418411855245,0.5571693865372793
3.2666667,-8.50841917103861,0.8213554552780777,0.5546373599638037
3.2833333,-8.47264843011216,0.8179272895922628,0.5524369603233523
3.3,-8.435563475298867,0.8191241858149076,0.5502352311985993
3.3166667,-8.394265221241515,0.8264191650828974,0.5476914592879759
3.3333333,-8.348410289900713,0.8392238789668918,0.5447820229018372
3.35,-8.299620922511796,0.8551710815891551,0.5419248526314866
3.3666667,-8.24996514404751,0.8711339788024637,0.5395098060832425
3.3833333,-8.200643927449615,0.8843960077524325,0.5373803353143409
3.4,-8.152176057721173,0.89342571104074,0.5350402230967684
3.4166667,-8.105337881229659,0.897891038363937,0.5322708367177763
3.4333333,-8.06069213637576,0.8982662116280399,0.529172106753733
3.45,-8.01733955268669,0.8956166043634025,0.5257156812093127
3.4666667,-7.973175678977937,0.8914503583105068,0.5218930273760495
3.4833333,-7.926298275947237,0.887090579455261,0.5180715710979744
3.5,-7.8756841880567725,0.8829505292292436,0.5146371531462038
3.5166667,-7.821238526923754,0.8784263139714903,0.5115022698777533
3.5333333,-7.763895309440862,0.8724138988315193,0.5081818667467822
3.55,-7.705422152232757,0.864366302141075,0.5042379103357756
3.5666667,-7.647953466502383,0.8553190918224004,0.499554245877269
3.5833333,-7.593487228843689,0.8477119386761481,0.49443112129717026
3.6,-7.543017335829936,0.844038453817277,0.48960951854983825
3.6166667,-7.495539759267722,0.8457954304794538,0.4857665812081289
3.6333333,-7.448382352350467,0.8531921109337524,0.4828413754053739
3.65,-7.3988975449444165,0.8649712792705637,0.4801181675444328
3.6666667,-7.3459674712870715,0.8786009830833469,0.476837697142241
3.6833333,-7.290494866158163,0.8912395423727529,0.47276249248879315
3.7,-7.234592167317821,0.901109416737209,0.46829162780486344
3.7166667,-7.179754261412119,0.9084136432080699,0.4640410060619301
3.7333333,-7.125653971279073,0.9150323002421679,0.4604343201390578
3.75,-7.07091493709514,0.9229644319533089,0.457581655585769
3.7666667,-7.014981454425012,0.9322947518545263,0.45522190778067606
3.7833333,-6.959013343805272,0.9402648948610922,0.4527492017883523
3.8,-6.904929199536958,0.9428282792557121,0.4496005519114563
3.8166667,-6.853561691194358,0.9378052376546745,0.44571435527584
3.8333333,-6.803524364685733,0.926719105851558,0.4414430137264805
3.85,-6.751988427975982,0.9135345531646072,0.4371612194143785
3.8666667,-6.697103972414377,0.9017573865336219,0.4331663131329762
3.8833333,-6.639783583681857,0.8926634531653028,0.42975426466474825
3.9,-6.582716414246073,0.8856986186207262,0.4270817044756904
3.9166667,-6.527719263196136,0.8801732101579292,0.4249473227517516
3.9333333,-6.474698061886795,0.8766720748579662,0.42282027904815345
3.95,-6.422873194970134,0.8769416265815969,0.4201681214693727
3.9666667,-6.3717438869755,0.882324855826159,0.41681911024884444
3.9833333,-6.3204046106912894,0.892295995790184,0.41297012987497844
4.0,-6.267091357587351,0.904635506504888,0.40891941413697735
4.0166667,-6.210675181873015,0.9166179741765413,0.4049087683251657
4.0333333,-6.152156545251811,0.9259037291765617,0.40101295793938035
4.05,-6.093746812919522,0.9312683603798327,0.3971089484122252
4.0666667,-6.036519731936954,0.9331962464463447,0.3930908552090852
4.0833333,-5.97943864183309,0.9333750010361953,0.3890294411253886
4.1,-5.920779314506039,0.9330975964059516,0.3850294528669327
4.1166667,-5.8601310571024925,0.9321437589719733,0.38113691994254545
4.1333333,-5.798660194831056,0.9291777736582625,0.37741301552502676
4.15,-5.737445582940066,0.9233524908918908,0.37378910075606475
4.1666667,-5.675896847289996,0.915816981382525,0.36989419685412717
4.1833333,-5.61219063831881,0.9094890972673157,0.3655633425129432
4.2,-5.5452327611684415,0.9071600940733902,0.3615874320195749
4.2166667,-5.476105486165325,0.9098617583566344,0.3592628686503672
4.2333333,-5.40775861075478,0.9166077083418892,0.35914493528780883
4.25,-5.3430037998795115,0.9252184281474021,0.36066571365625427
4.2666667,-5.282396689411223,0.9336529287260872,0.3628944485391894
4.2833333,-5.224004210852532,0.941004072720438,0.3653974773283279
4.3,-5.165198078072063,0.9474462817509443,0.36827895003704464
4.3166667,-5.104755400576583,0.9533786912728497,0.3716324358360726
4.3333333,-5.043529755598067,0.9585205929036852,0.3752456411297185
4.35,-4.983412764891516,0.9614817694789084,0.37883955462583446
4.3666667,-4.925585444859211,0.9602586468354644,0.382385368485919
4.3833333,-4.869352836824377,0.9536570533477169,0.3860711191126234
4.4,-4.812485195940654,0.9424508343456288,0.3900558535732055
4.4166667,-4.7530196993073375,0.9290506235789838,0.3943041694795215
4.4333333,-4.69118616714511,0.9160472331306402,0.3985410770400522
4.45,-4.629647263584277,0.9050682394013869,0.4024028943667185
4.4666667,-4.571535486036557,0.8968650712016617,0.40569798172721544
4.4833333,-4.5180411851437485,0.8918612244637465,0.40844416404189837
4.5,-4.4676384272393594,0.8899847134363789,0.4107331041235206
4.5166667,-4.417329728755022,0.890341685162775,0.4127056709614642
4.5333333,-4.364985418959535,0.8914749302160296,0.41449282191014586
4.55,-4.311076956982806,0.8920654482580448,0.4160576440413083
4.5666667,-4.258330005215497,0.8917781629432886,0.4171523705996034
4.5833333,-4.2097666155319855,0.8917120517587503,0.41731790051151707
4.6,-4.166859224684239,0.8940978939049249,0.4158665532777629
4.6166667,-4.128822838771131,0.9012308987388229,0.41217641815790734
4.6333333,-4.093404066744407,0.913957100543033,0.406228635180376
4.65,-4.058463171096492,0.9309310492115784,0.3988118370426691
4.6666667,-4.022493850657935,0.949584444454301,0.39123553655770027
4.6833333,-3.9837820726430344,0.9679315206480064,0.38472861435965416
4.7,-3.940123931308891,0.9853957797439745,0.37981186783141035
4.7166667,-3.8902649882100917,1.0020944943612797,0.37615742108111155
4.7333333,-3.83562896797788,1.0177355404892188,0.3730142641988726
4.75,-3.78009449861495,1.0313254867313204,0.3696536760883777
4.7666667,-3.7276647199393746,1.0417775090475965,0.36551499330287673
4.7833333,-3.6800974864190095,1.0488603640158647,0.36034290600329644
4.8,-3.6364531140445315,1.0536771557957778,0.354380343081591
4.8166667,-3.5944866596926865,1.0575792798886599,0.3479840649735559
4.8333333,-3.5519972267115656,1.0603929358675177,0.34151249461338984
4.85,-3.507628169204898,1.060933108136624,0.33575408204129953
4.8666667,-3.461354144113854,1.058638637330386,0.33146833727310315
4.8833333,-3.414114090960105,1.0540047973040407,0.32882919936015303
4.9,-3.3672000309215315,1.0478314409388925,0.3272126372274827
4.9166667,-3.321824617843173,1.0403100148040667,0.325004855137346
4.9333333,-3.278352751207007,1.0310519254418853,0.3202968529426761
4.95,-3.2359645145345035,1.0192088118265805,0.3130273922061912
4.9666667,-3.1932329672080324,1.0038455684787098,0.30469124696970507
4.9833333,-3.1497083646266564,0.9866558778943089,0.2954908631276259
5.0,-3.1069331966242917,0.970451471694306,0.2852731727893498
5.0166667,-3.06696056513978,0.9552552725153397,0.2739753783502366
5.0333333,-3.0306826429876854,0.9400224918680767,0.26159477437787604
5.05,-2.9970011833326096,0.9251260212398682,0.24870598635766314
5.0666667,-2.9638220076179294,0.9117750384834684,0.2360025009930512
5.0833333,-2.929900494575274,0.9004202292045467,0.22372635539297628
5.1,-2.8956683470393036,0.890406236167938,0.21155636431281524
5.1166667,-2.8623089133848776,0.8807793861507375,0.19880402431805044
5.1333333,-2.8302893139401264,0.871272642371899,0.18483647931711675
5.15,-2.7990559966874398,0.8627521346230997,0.16961681928872363
5.1666667,-2.7681154025963126,0.8569075129072127,0.1540987706471056
5.1833333,-2.7380994327403085,0.8553742893903358,0.13975475891474765
5.2,-2.7098276553856513,0.8581459669548858,0.126816121330091
5.2166667,-2.680938507963989,0.8627988918576296,0.11643852673946994
5.2333333,-2.6503527059470287,0.8719522996890525,0.1126265646094254
5.25,-2.6235790916155386,0.8863589076825492,0.10880300217379382
5.2666667,-2.6020044694235738,0.8993905615614022,0.10219212467942974
5.2833333,-2.583343829768372,0.9112778616182119,0.09417711523736674
5.3,-2.5658738165723514,0.9236615230504219,0.08363001446853821
5.3166667,-2.5488595071275584,0.9358135849109961,0.07019219974430156
5.3333333,-2.5322535958462846,0.9460623657483779,0.05548016477705482
5.35,-2.5165777934010545,0.9543042506433296,0.041666747294448775
5.3666667,-2.5019733600627685,0.9620610644055345,0.029774878231838175
5.3833333,-2.488086032124903,0.9702297118438225,0.019898159449719382
5.4,-2.474776943229433,0.9776635226775523,0.012156259560723987
5.4166667,-2.4618138425607032,0.9822813316955498,0.00668066960203593
5.4333333,-2.448691877402452,0.982972506049264,0.0029371602571666862
5.45,-2.4352118130095093,0.9802372240763,-2.0333887782208292e-05
5.4666667,-2.4214350771251283,0.9757598852544106,-0.0030339882989994637
5.4833333,-2.4073237770844846,0.9712617842912338,-0.006830333889680212
5.5,-2.39295230277643,0.9675026713197418,-0.011678749968310665
5.5166667,-2.3786945517463556,0.9643717429375316,-0.01715958551629934
5.5333333,-2.364988913229772,0.9614000083243239,-0.02252469688262111
5.55,-2.3519194575321616,0.958263569949259,-0.027131460753323147
5.5666667,-2.3391170136575474,0.9551599850280449,-0.030630524873566604
5.5833333,-2.326203173296075,0.9527155582890766,-0.032922943133189914
5.6,-2.3132789693215217,0.951453236491138,-0.034049516147161014
5.6166667,-2.3008268232157074,0.9514023238084137,-0.03419668049986525
5.6333333,-2.289138333561852,0.9522448703830741,-0.033777583747936324
5.65,-2.2779736694415833,0.9537000172152801,-0.03332584551387996
5.6666667,-2.2668213687545418,0.9556335560511028,-0.03315400037141683
5.6833333,-2.255423657178866,0.957881008250426,-0.03312042770887474
5.7,-2.2440171876751864,0.9601988871447239,-0.03281363926538828
5.7166667,-2.233105390332776,0.9624834027319304,-0.03200861210269753
5.7333333,-2.223069229358564,0.9649297561503588,-0.030949552086012817
5.75,-2.2140252241685867,0.9679223222865784,-0.030182324664092812
5.7666667,-2.2059971244389027,0.9718032445493497,-0.030093391655501508
5.7833333,-2.199119300540604,0.9766618610740749,-0.030575877478716092
5.8,-2.193546604998197,0.9821858104218074,-0.031069046988887395
5.8166667,-2.189071253862711,0.987684637536578,-0.030872040980136337
5.8333333,-2.1848915948745193,0.9923740890248938,-0.029534028960412687
5.85,-2.1799790839758764,0.9957931807405863,-0.027140376014152777
5.8666667,-2.1738654097813424,0.9980653893566731,-0.024249158012232475
5.8833333,-2.167053670989892,0.9998475994708973,-0.02142651197264893
5.9,-2.160506057648127,1.0020185844815892,-0.018775061185700985
5.9166667,-2.154723555587155,1.005215259415715,-0.01589109337854376
5.9333333,-2.1493681450756563,1.0094473530518402,-0.012239984342469923
5.95,-2.1436022396367176,1.0140760655686694,-0.007548993925602977
5.9666667,-2.136639814718554,1.0181922968327373,-0.0018820146952423103
5.9833333,-2.128137767757135,1.0210934786879398,0.004561303491561387
6.0,-2.1183761185206245,1.022544025844836,0.011651312938282966
6.0166667,-2.108155234270605,1.0227800774711815,0.019363066406332525
6.0333333,-2.098358071360916,1.0223838184187815,0.027682744797926914
6.05,-2.089467419011185,1.022093330861397,0.036521861219214115
6.0666667,-2.0814631112109065,1.0225553947361752,0.04571287089201534
6.0833333,-2.0741322725408606,1.0240868164095414,0.055074211338397946
6.1,-2.0674191872483245,1.0265576019728444,0.0645030581572365
6.1166667,-2.061512088038915,1.0294432564246738,0.0740441382991649
6.1333333,-2.056682957195661,1.0320007380302683,0.08386330953767396
6.15,-2.053035828418845,1.033531995317451,0.09409349731094978
6.1666667,-2.0503087796514188,1.0337237090901013,0.10465340331500463
6.1833333,-2.047903270439565,1.0329111072633226,0.11521524039715669
6.2,-2.045243605391827,1.0319867428348704,0.12537576422329402
6.2166667,-2.0422578996918217,1.0318876886475954,0.1348899482598268
6.2333333,-2.0395371060914624,1.0329897287107868,0.14377374880320318
6.25,-2.037951805023648,1.0348806139924027,0.15220389397202377
6.2666667,-2.0380083909903246,1.036716253835436,0.160312778255192
6.2833333,-2.0394633247601117,1.0378659034377444,0.16805194344382704
6.3,-2.041444108902048,1.0382678179754148,0.1752276679063745
6.3166667,-2.042887881295118,1.038218472987725,0.18168399901922497
6.3333333,-2.0429814592095457,1.037916556830863,0.1874981619047529
6.35,-2.0414573823367643,1.0372751919780465,0.19298748610060226
6.3666667,-2.03872951908717,1.0361433836771223,0.198459989356843
6.3833333,-2.0358193402325453,1.0346312704621055,0.20394700782651176
6.4,-2.0339640636845138,1.0331621048276456,0.2092075063593147
6.4166667,-2.0339447736647496,1.032182951963225,0.21397216548280196
6.4333333,-2.035545434652567,1.0318012197383006,0.21815677444104617
6.45,-2.0376746173328417,1.0316953977851038,0.22187788523100438
6.4666667,-2.039162987280143,1.0314537013345937,0.22532900208575085
6.4833333,-2.0395588954218136,1.0310466540338075,0.22867916968443305
6.5,-2.039244895359129,1.0308361589220854,0.23207466303000576
6.5166667,-2.038927028519184,1.0310184383367287,0.23564959078477685
6.5333333,-2.0391089184894717,1.031250457455458,0.2394209041312949
6.55,-2.0399719303565074,1.0310711246009985,0.24314311607864003
6.5666667,-2.0415425955055264,1.0306016509624372,0.24634490182791993
6.5833333,-2.043791769264821,1.0305238542658373,0.24861146718808314
6.6,-2.046524561830297,1.0312504119489487,0.24988774031171304
6.6166667,-2.0492528174702547,1.0322614772999286,0.25051343428237743
6.6333333,-2.0512862070706688,1.0324250250403244,0.2509471732603003
6.65,-2.0520475026117735,1.0310192182929405,0.251460656991029
6.6666667,-2.051432357208166,1.0284200523935605,0.25210099419484105
6.6833333,-2.0499420022929256,1.0257994313623355,0.25285228881041943
6.7,-2.048355269967518,1.0242381464277857,0.2537317596364179
6.7166667,-2.047119431849659,1.0241798961401047,0.25477843964843216
6.7333333,-2.0461039466661544,1.025578133370858,0.2560224132788999
6.75,-2.0450722996434147,1.0282470451978745,0.25743187455928646
6.7666667,-2.0442985142050807,1.0318895051094947,0.2588328638355618
6.7833333,-2.0444403944319984,1.0358995049174573,0.2599089412887996
6.8,-2.0456879652059934,1.0393814570589526,0.26039213613418777
6.8166667,-2.0472234238487195,1.0415474481262723,0.2603070501773329
6.8333333,-2.0477676849986644,1.0421738692559057,0.25997115885121674
6.85,-2.0466955793276846,1.0416508122115142,0.25972558950812535
6.8666667,-2.0445526375620173,1.0405346129264355,0.2596852475123485
6.8833333,-2.042594205371163,1.0390524180051677,0.2597181100792546
6.9,-2.042002012151099,1.0370791697276236,0.25958642932011083
6.9166667,-2.0434309222538753,1.034549576279806,0.2590887631142048
6.9333333,-2.046880403627626,1.0317332462742876,0.2581438364448304
6.95,-2.051664833146713,1.0290479851628422,0.2568243439920107
6.9666667,-2.056563874518897,1.0268202774103445,0.2553192683861115
6.9833333,-2.0603354204254423,1.0254686488579985,0.2538146257461192
7.0,-2.0624138420750104,1.0257377876781857,0.2523776470499119
7.0166667,-2.063265416034381,1.0282093364961418,0.25097291642874187
7.0333333,-2.0640144986689632,1.0322994249485324,0.24961364517843587
7.05,-2.0655650644247734,1.0360521920500019,0.2484498125810362
7.0666667,-2.067935228284582,1.0374513626929003,0.247629180890074
7.0833333,-2.070368432494581,1.0361663381438084,0.24708321741242686
7.1,-2.0720608462121155,1.0339340718104242,0.24651548312978377
7.1166667,-2.072722170541868,1.033113751314728,0.24563303191154928
7.1333333,-2.07244416174463,1.0347447235586784,0.24438645049140342
7.15,-2.071251722424264,1.0378053839857702,0.24297001679629662
7.1666667,-2.069056381704447,1.040184838717241,0.24158594361380611
