,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0,0.0,-1931.915191256765,-585.6318069956172,-473.3594473944234,1.5058100226858244,-3.9756802626296204,0.47933521224066883,2194.7022017583204,37.564999999744416,137.3997946501217,237.95734941065072,-877.9700248388854,112.63038076956889,0.0,1730.7457100774548,-597.6393311196965,-401.222113354542,-815.0411096974055,-967.1157286901176,-139.7336857521119,0.0,2340.604573573011,537.5679355324744,-237.8937068621988,-817.5863953483847,-1312.3759765896154,1297.1370167870427,-1621.6759916819499,-198.5814020413057,453.7443774914453,-108.04659896726855,-565.4495408728005,-129.14903397350997,-7.785011132643166e-10
1,0.0166667,-2816.955589582945,-1389.8757157605762,-489.6240138480495,7.704697316300174,-7.780827997693513,-0.7734876795901543,3022.950304897846,567.3026197853288,998.6897824327921,453.8721283913862,-1088.8483667998112,100.18700466806965,0.0,2331.505298453746,-1523.668285520781,-257.4015961015648,-1121.1267025892741,-699.6243241470896,1237.2351584734524,0.0,4374.528079736763,1755.9497091021171,-1529.5552972943835,-3447.0280743898315,-552.13539771604,2012.0567269530172,-2635.404780355665,-626.3421920419495,1179.887665914385,-1629.2044982670875,490.7990652646825,-2869.8692220754738,-2.7558137912584756e-10
2,0.0333333,-2854.145123553536,-1756.7621735575965,-313.888804016944,11.289929707605628,-9.252521001030306,-1.743559030338353,2882.5203838414063,934.7071925614587,1497.2837963238762,450.1024838838126,-914.514135640635,116.21298671064186,0.0,2211.3871755045266,-1987.8456284887716,-19.912009033000295,-1045.5969227264338,-7.307153325614436,2504.7737962272454,0.0,5233.701669902202,2426.683966627494,-2486.8228050873295,-5065.143242449122,760.5030558002177,2163.4285820441546,-2726.7195456656723,-857.85187193316,1558.747858465861,-2788.711590951351,1761.738255199018,-5240.3634431876035,-8.797170094535538e-12
3,0.05,-1889.6185720902618,-1495.7629019354035,61.986633856977235,10.234238628356982,-7.638460888272807,-1.987159725166004,1648.017432321959,1013.471696654551,1400.774696252623,163.67447028462186,-284.7494790472789,143.5468210598373,0.0,1291.32906208276,-1771.8446773110545,281.5342243653977,-532.9063569371347,1051.2097933455918,3334.2184847854796,0.0,4491.592095026609,2239.0175612193675,-2817.97239163781,-5027.334000945526,2502.161662878108,1555.916396540583,-1709.242001949519,-784.7783673039121,1459.6178970285087,-3225.7451086229466,3055.032267115215,-6685.907255461019,9.242464789647049e-12
4,0.0666667,-626.9891025086952,-808.1490242150478,424.17910535607535,4.468827949653454,-4.362754842119727,-1.1745756084556502,229.27489375514392,791.8020713010346,788.4033253557764,-220.9353649520037,486.01704246904154,98.21684688644592,0.0,263.43985806903765,-1055.6156611965093,502.17885986399705,73.45058540536849,1871.3463788071426,3281.206393799108,0.0,2751.382815633986,1332.942846512745,-2429.72857828571,-3481.0211500899354,3804.2736083193613,467.44303360385464,-337.66437637377703,-460.27959590817983,1072.766629640258,-2772.9182823510773,3731.9651613035444,-6609.085849759009,-1.336688619951619e-11
5,0.0833333,67.86306773318367,-124.51344729141604,526.0573153207343,-3.2700090196367024,-1.5769766733661719,0.38041364369240444,-304.4733655948544,403.3710438274056,61.55557210728038,-399.05586654104445,1001.3631379383493,-96.3812485087081,0.0,-88.87963778848011,-271.7786177237602,538.601503757938,365.155051503218,1878.3961115767465,2230.4991132329496,0.0,1043.168232877588,223.68846706891094,-1556.6730841388512,-1338.557833629885,3869.450409813549,-627.9837768215136,453.8464471049032,-66.22517671986117,724.8544895641254,-1670.6287555568365,3221.1653000703695,-4806.180169572839,3.928142114629987e-11
6,0.1,-16.01049102639456,244.27026349755943,310.51671007191254,-8.670606109108649,-0.048760275105623835,1.6672990479558927,211.73537121708173,37.72835966642059,-345.25659196120455,-246.84049223314167,1106.3675794842165,-353.47440704178007,0.0,318.49194411126336,235.49695893683617,436.0959671399466,247.6917044201888,1155.380349306446,724.0788486993774,0.0,-16.28503839590408,-570.767325481989,-671.8487192099888,373.7588369410596,2812.824477315104,-1322.3410318848375,510.20384121989696,204.5709208765206,556.3765471498316,-480.16093960188454,1618.482510151379,-1817.547945454945,7.176143639500893e-11
7,0.1166667,-404.96803656333384,283.4408339439917,-69.39764947292755,-8.657463765532318,1.1107581018801076,1.7057181427402264,975.2179650003045,-187.2524671726938,-300.9077197423934,16.23636743894329,897.1868092433539,-379.8849561166084,0.0,858.1366222379581,398.7342466862998,311.38841452491465,-65.74299353745783,385.32979680696985,-290.11017167215334,0.0,-422.084669357502,-848.0103783544973,-195.52765149775718,1193.7368744468731,1526.9159703866349,-1307.157947348097,448.23679687289484,228.30771340270792,433.1011673112265,309.1982753647308,-292.69114490847977,1194.531554995371,3.124184248421345e-11
8,0.1333333,-546.8507235123453,166.5365862696981,-397.74388707948447,-3.5403688210305653,2.7503548348844604,0.40217257651237276,1082.248890913541,-264.79436522275944,-31.606827966380713,29.656800881583848,580.3672374182916,115.22190910511978,0.0,865.6125162641696,347.8625737099193,213.46115614870664,-319.8025058874424,235.38271769378605,-138.3477448782729,0.0,-431.54993132381844,-737.5545209909388,-231.13584680847538,1327.0673726355035,843.4523179261031,-497.28519317836356,818.2739917185535,-26.164214090205142,156.8465364557267,600.0194172402724,-1609.2781308247932,3049.9430609755955,-8.32682824525443e-12
9,0.15,-329.0934350220594,42.49671254574969,-541.3208860354096,3.261598229767962,4.1329368158550865,-1.3112941878784148,382.813737899206,-240.88261257290793,134.61783405786275,-300.8413923323171,383.1013481690517,1099.0153156467338,0.0,272.84956039092236,223.89117867315952,95.36009399867005,-385.79539571511395,825.5469251941659,1042.7977969181804,0.0,-215.34472114876127,-479.5200972506038,-541.5090804591637,1199.0778717283647,924.5785284248856,723.6660191267488,1489.6930448455837,-460.0787048887426,-293.683301018388,618.9873914759545,-1910.8311052277083,3233.405317910638,-1.4581667613923317e-11
