,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0,0.0,-0.826469108175818,-5.6105803772430995,4.450130072501972,-10.86753940431833,0.8671097994065566,0.7775273625915893,2.9518426803430313,4.207337235160015,-4.529332091842641,8.895030262415812,9.362860516010247,-16.067492922256815,0.0,8.299270228871057,-6.325385085405933,-1.5040088129079108,21.075493223659677,3.9605565858498433,-21.48184666130342,0.0,1.0532857235318964,-1.9060561258633304,33.14744937621298,-292.4851088236697,-127.87551183094155,-27.271679041351334,102.6931330303371,60.8026057552099,-245.85322750341018,12.478352488471735,-6.298484359500925,61.362535951448116,119.74817917999991
1,0.0166667,2.4094798868669973,-3.9601701427373746,4.782052862419331,-10.870433352695525,0.8759330038587536,0.77803962282288,-0.915246451456258,3.2698117518094967,-5.691570217705746,8.219475701876327,8.556459351293451,-16.646974128794565,0.0,4.859372881933799,-4.5497764767168825,-1.6617874614127124,21.096806617344004,2.1076178277084425,-25.071282011613363,0.0,-4.299407672875241,-3.73533252740707,36.48497155219431,-287.8822308651705,-132.37294440107624,-27.770294698353297,104.22525411618227,61.33894566325527,-247.5523723430804,15.62173153895488,-8.579371235300034,66.39273775571453,119.74817917999994
2,0.0333333,4.801269779018729,-2.7021662435799327,4.958784191776331,-10.871347673477494,0.8825003774368103,0.7784051196179722,-3.863179385287973,2.4797736049837353,-6.589590991227309,7.677998401293739,7.41913736961945,-17.20298981336513,0.0,2.1299247222053026,-3.2006911146417525,-1.9088000766775721,20.776344392909333,0.0028348893562659687,-28.37266348200918,0.0,-8.395667658061834,-5.084886329691196,39.42342060044374,-284.2061573549075,-137.10866499886052,-27.685415719176653,104.96506807852194,61.703282481835586,-248.91463508683665,18.351037338091253,-10.784009381173686,70.69738299344746,119.74817917999997
3,0.05,6.198792518231598,-2.0016870224777197,4.993790878521839,-10.868987277180898,0.8860454469527588,0.778341078707272,-5.763229334448372,1.957753768083614,-7.036254867923129,7.3080726734659,5.936605305556553,-17.741751764430298,0.0,0.20282734677290237,-2.4715756372666737,-2.198037362401341,20.070037794888638,-2.249654411164779,-31.052056724930765,0.0,-10.827976254346922,-5.696034601266883,41.664946652496155,-282.03353430516705,-141.8379291581346,-26.897131079374084,104.73259785633343,61.8052265416866,-249.78210226238568,20.313227841373195,-12.627548991893775,73.61785382778717,119.74817918
4,0.0666667,7.06806548092432,-1.7442190735569068,5.042120149567398,-10.863416348637552,0.8873989597466276,0.777633049747078,-7.192289575306445,1.7370655857896276,-7.0410278139954325,7.0126431306319965,4.376872391569805,-18.254978513299243,0.0,-1.3626501264672624,-2.262898873442243,-2.39771311855489,19.21295865071632,-4.216034159014218,-32.789742073554,0.0,-11.997921502158487,-5.638645871985448,43.091481030655586,-281.35517632710463,-145.87688614130676,-25.689534897156005,104.00367812059012,61.674307141469995,-250.2254168407935,21.33386680179419,-13.646981541167854,74.68771850818223,119.74817918
5,0.0833333,7.910482842297701,-1.6757697927358046,5.244165944556957,-10.856321635254023,0.8878964054840557,0.7764581964307837,-8.745228387659964,1.7400764593223934,-6.823293002943198,6.628193808179671,3.0111256793704575,-18.714641420444078,0.0,-3.0004075274436737,-2.314848784484221,-2.426606425342415,18.447992746039695,-5.534791590959331,-33.51079288504709,0.0,-12.528235557736812,-5.2271488722143795,43.81183744912278,-281.6338483395119,-148.68251887428173,-24.39372202402678,103.3657140972918,61.422758311554276,-250.4197042366319,21.53715209601439,-13.53016623057208,73.85080642286741,119.74817917999994
6,0.1,8.881657044481416,-1.5900253359048742,5.6205301351652945,-10.85026343725017,0.8883037481034461,0.7753717790480331,-10.54580988095671,1.8370235668705464,-6.643905167423888,6.0670400497991706,1.948152674451201,-19.150487650928284,0.0,-4.782729336154159,-2.3928836716663633,-2.2985668730871027,17.82990684924434,-6.234166433225438,-33.5384971270042,0.0,-12.864159977225338,-4.810279353158637,44.11000346902056,-282.1715253161859,-150.2968407321697,-23.24935932882578,103.0028024141525,61.16368860608994,-250.4708993197639,21.297388281239456,-12.420080671565575,71.6028965106985,119.74817917999991
7,0.1166667,9.83449569451964,-1.416378914129838,6.08296802117237,-10.847077320050396,0.8886602899536276,0.7748851976261097,-12.286854727798321,1.926034670263648,-6.617972059755429,5.402041886473078,1.1824148888650357,-19.666103114761132,0.0,-6.470507255586938,-2.384723007774933,-2.0702253141207145,17.264493254787652,-6.632345128201948,-33.40038771377445,0.0,-13.209794750837405,-4.5961893486232785,44.271293993942834,-282.50151739791687,-151.18043916534992,-22.454176165755495,102.73815265097102,60.96077049042614,-250.37454573750344,20.99896936293493,-10.858577749516764,68.84313604428051,119.74817917999994
8,0.1333333,10.578959276462921,-1.1846859362263062,6.508408738858112,-10.846679633961191,0.8889448321607396,0.7750312990837833,-13.61365112680073,1.9624826918291443,-6.682512379751508,4.7874705341379,0.6678821341402664,-20.325637021171186,0.0,-7.807746152799704,-2.282024987644524,-1.7790088429541975,16.648584749965227,-7.0124355966972605,-33.451334708071606,0.0,-13.617720425743702,-4.614924588475221,44.422811515154415,-282.4994785249656,-151.76286236383754,-22.083593876089175,102.44689062838091,60.825395466027445,-250.1202650387783,20.833529596340885,-9.458190617973454,66.4921313711781,119.74817917999997
9,0.15,11.091561996015272,-0.9395950431090151,6.8062018190080975,-10.847303398447805,0.8896731230710402,0.7753313418660974,-14.490086860975136,1.9373203366899794,-6.71292242888747,4.272397805481674,0.3174105753449869,-21.026698459952392,0.0,-8.792022593319796,-2.1104944167564166,-1.4290861576510672,15.936673276099063,-7.412389397921888,-33.65094865899153,0.0,-14.09688787950093,-4.800459289458186,44.51945860234391,-282.2144096297913,-152.1960089903484,-21.936048653365006,102.29265444932439,60.708816538978525,-249.7850742863692,20.80931917920921,-8.591138398535334,65.09969869012056,119.74817917999997
