time,pelvis_x,pelvis_y,pelvis_z,femur_r_x,femur_r_y,femur_r_z,tibia_r_x,tibia_r_y,tibia_r_z,patella_r_x,patella_r_y,patella_r_z,talus_r_x,talus_r_y,talus_r_z,calcn_r_x,calcn_r_y,calcn_r_z,toes_r_x,toes_r_y,toes_r_z,femur_l_x,femur_l_y,femur_l_z,tibia_l_x,tibia_l_y,tibia_l_z,patella_l_x,patella_l_y,patella_l_z,talus_l_x,talus_l_y,talus_l_z,calcn_l_x,calcn_l_y,calcn_l_z,toes_l_x,toes_l_y,toes_l_z,torso_x,torso_y,torso_z,humerus_r_x,humerus_r_y,humerus_r_z,ulna_r_x,ulna_r_y,ulna_r_z,radius_r_x,radius_r_y,radius_r_z,hand_r_x,hand_r_y,hand_r_z,humerus_l_x,humerus_l_y,humerus_l_z,ulna_l_x,ulna_l_y,ulna_l_z,radius_l_x,radius_l_y,radius_l_z,hand_l_x,hand_l_y,hand_l_z
2.1166667,-0.17087134947337562,0.03355496020286422,0.10580647987173782,0.11068403681259462,-0.7470153888476336,-1.2223235365714924,0.24258990737518996,-0.9820007076113256,0.09097958899708979,0.10983471355374481,-0.7471407383344053,-1.2223235365714924,0.19070167424692008,-0.9698441046028301,-0.0793039061750957,0.2772786532011793,-0.6722091353635068,-0.5358066017387199,0.2772786532011792,-0.6722091353635068,-0.5358066017387199,0.19926801454690657,0.0296064835544562,-0.7008543011350931,0.193963598058031,0.11736686743524549,-0.4561029008646218,0.1993015441945254,0.029379924635779448,-0.7008543011350931,0.1138824867200364,0.037000932605446686,-1.034405498520598,0.6794203062997006,-0.1668200235464731,-0.83676469166583,0.6794203062997008,-0.1668200235464731,-0.83676469166583,0.15269278628146649,0.3780323973787727,0.02879991437962866,-0.35470442766957266,-0.846275777389954,-0.6128735723154776,-0.6527832561605535,0.47639084005336074,0.10003749575430712,-0.43788057366131466,0.25437670816153024,-0.5090329586611679,-0.43788057366131455,0.25437670816153,-0.5090329586611677,-1.7356852650211707,-1.9577725436858475,-2.6416409217962893,-1.7029960280877139,2.4314926941713604,-0.40156057881218615,0.4800035601269764,1.7378217568985763,1.8325182547663346,0.48000356012697637,1.7378217568985754,1.8325182547663341
2.1333333,-0.18899293575448284,-0.0679849185750254,0.3147214740521785,0.13969574822755557,-0.9930531705876514,-1.3370738426555748,0.28791059531653407,-1.2994060488355315,0.3224629146961597,0.13856669576830805,-0.9932113433257281,-1.3370738426555748,0.2780266474078348,-1.1991917131256018,-0.35784395890651444,0.10875370514692562,-0.8827607447911705,-0.8691206751072886,0.10875370514692556,-0.8827607447911705,-0.8691206751072884,0.2068035996432966,0.001948689190327084,-0.7990620229511978,0.21510730459135063,0.1483955278585489,-0.31964822003865323,0.20680568138790228,0.001713581241388395,-0.7990620229511978,0.17051121485790488,0.1292795818005983,-0.5699843973797205,0.12413230563806624,-0.27891709290556593,-0.5200456508990254,0.12413230563806629,-0.27891709290556593,-0.5200456508990254,-0.29033501899870656,-1.1024186049119338,-0.03597249459172903,0.607216566515075,-0.44522490690913397,-2.0109221184417128,-0.7513763629287576,-0.832609811802589,0.2657601973933795,-0.6625177781120084,-0.9930551640161647,-0.43558905841913625,-0.662517778112008,-0.9930551640161647,-0.43558905841913614,-2.8887099583247258,-1.4404704823856567,-1.7884732298992216,-1.048925591516593,3.3552140019211505,-0.07339098961547039,0.5868873642461332,2.443391387622717,1.145126356309395,0.5868873642461332,2.4433913876227162,1.1451263563093947
2.15,-0.10029821860457547,-0.17751924095176327,0.2627712338388605,0.17391496308537288,-1.0516591202776229,-1.1769075684095087,0.3301068562116046,-1.31193425881676,0.26888458201821663,0.17271926176719174,-1.0518561575912777,-1.1769075684095087,0.347815874691762,-1.1780431101721083,-0.5940170651055655,0.08891040945585674,-0.7871080943041447,-1.0841405268284874,0.0889104094558567,-0.7871080943041447,-1.084140526828487,0.23521967905400398,-0.012838581180648168,-0.69662516761659,0.2374588800418301,0.08428737018239334,-0.36339882091313946,0.23520493138284868,-0.013105984670759262,-0.69662516761659,0.253683693075556,0.15682231608002042,-0.11739301473714836,-0.4426909083930145,-0.4762289087784555,-0.1927165218998316,-0.4426909083930145,-0.4762289087784555,-0.19271652189983163,-0.8294488509698045,-3.025656425640733,-0.07538799923106193,1.9824644522651522,0.2651507373735368,-3.744896614411096,-0.8913451395280985,-2.649393102147184,0.49813995089724294,-0.9645526955006343,-2.481217673977659,-0.34837503579096923,-0.9645526955006335,-2.481217673977658,-0.34837503579096923,-4.074833763052403,-1.0433832783390407,-0.6295569696282313,-0.5419718297684035,4.213324517274669,0.18989866120951227,0.688360247266432,3.1073223593653716,0.6103616619911968,0.688360247266432,3.107322359365371,0.6103616619911967
2.1666667,0.03244360093131828,-0.2658368428553666,-0.0975517462050965,0.2139811690172804,-0.8876139687368562,-0.7184570562100936,0.3689593578923897,-0.9784664945470958,-0.02984763434757829,0.21297193813811272,-0.8878566617176956,-0.7184570562100936,0.3873204395360857,-0.8792713214602333,-0.6793115837827951,0.16514335026152263,-0.45989495920914625,-1.0608575511218712,0.16514335026152263,-0.45989495920914625,-1.0608575511218707,0.27635000479296035,-0.08917615109848953,-0.3082816042753325,0.2496803344417777,-0.1914871918513768,-0.689885437719758,0.27624844543130705,-0.08949026466938184,-0.3082816042753325,0.3436578695511214,-0.016481884063835273,0.11857712326546735,-0.7052282945067567,-0.7431938904697337,0.051256882597809396,-0.7052282945067567,-0.7431938904697337,0.05125688259780939,-1.1959540114405371,-4.800902807863942,-0.10478642379377974,3.572045661043399,0.9068854688179653,-4.688410547714474,-1.2057834065197874,-4.385662124385028,1.1402969082473489,-1.6947461494839826,-3.6574705607900357,-0.21568690150539974,-1.6947461494839822,-3.6574705607900335,-0.21568690150539976,-4.860339369959403,-0.8918113007541605,0.42500599791858384,-0.381366608355148,4.711111513297281,0.32632625139529414,0.7963334117054947,3.532328895589894,0.4187076831104177,0.7963334117054948,3.5323288955898935,0.4187076831104178
2.1833333,0.1024343563393407,-0.3144972610336998,-0.7372938164680267,0.25894495781746873,-0.5546051799232383,-0.026993698048874415,0.40412465895916483,-0.39578253192864743,-0.42908633195143053,0.25831428217166535,-0.5548992056246932,-0.026993698048874415,0.3962715249893471,-0.3866016235824036,-0.5602842057795475,0.22827330366236315,-0.08612517522188785,-0.766885422137122,0.22827330366236315,-0.08612517522188785,-0.7668854221371217,0.30996282964685473,-0.3137582710946061,0.4009707496791398,0.2406700866474023,-0.7512237183662993,-1.313464799646714,0.30960593018980387,-0.31411045260269144,0.4009707496791398,0.40723238238370857,-0.4928439479732122,-0.030431949710396325,-0.4269541505266097,-1.059356041651375,0.12663895616782267,-0.4269541505266098,-1.059356041651375,0.12663895616782272,-1.1486523649937792,-5.707217771812791,-0.16309728732393497,4.7683914404865755,1.199771233825495,-4.065174547908369,-1.5228804940320326,-5.270705032223845,2.1554634504275882,-2.722549053718869,-3.926937348551273,0.04948660863481855,-2.722549053718869,-3.926937348551271,0.049486608634818414,-4.951126519327648,-0.9364912782111097,0.6618445935858364,-0.5373093449493475,4.738899573602776,0.3908306058019494,0.9467238819736561,3.7022767052865104,0.5169702470486491,0.9467238819736563,3.70227670528651,0.5169702470486491
2.2,0.015301457662400514,-0.3172005363183976,-1.534758287015458,0.30240767780744493,-0.16430902062569472,0.7209382865031835,0.4255475256523081,0.2404435132936073,-0.7571153813926809,0.30222068607101366,-0.16465270956359085,0.7209382865031835,0.38014373221394276,0.13787928916558756,-0.26537972194627824,0.20585800432912693,0.15784715338430133,-0.28225686974720404,0.20585800432912693,0.15784715338430133,-0.28225686974720393,0.3197701322978038,-0.6956053369394976,1.3570249434004242,0.21236299103982986,-1.5134287910384328,-2.1415654100961787,0.31897911994126005,-0.6959684212160535,1.3570249434004242,0.42060887323012985,-1.2105433871226796,-0.5720362197458292,0.327219946027176,-1.4081000529713343,-5.055618775180043e-05,0.3272199460271757,-1.4081000529713343,-5.0556187751710224e-05,-0.673688511931837,-5.332626037919572,-0.23605013743978479,4.876008630816762,1.2210973625790014,-2.3154536099568137,-1.459889151461966,-4.934945651891699,2.820233723389704,-3.2321709602292423,-3.15337154868315,0.39536164238044835,-3.2321709602292423,-3.1533715486831486,0.39536164238044813,-4.450792830650587,-0.9818103820316275,-0.49976545713246595,-0.7008103046321097,4.514021264390022,0.3890279608660355,1.0266353316197367,3.858469988265566,0.6444715608025618,1.026635331619737,3.8584699882655653,0.6444715608025616
2.2166667,-0.2510767301921174,-0.28077149818665675,-2.2723038696381543,0.33327105091639486,0.18320745398061755,1.2872589412244737,0.41351046842062256,0.7438762299537477,-0.9056545089811919,0.33347911672949015,0.18282845314200272,1.2872589412244737,0.33957543597283835,0.5431100821782076,0.1200340948630943,0.12970401401145898,0.22166248069552189,0.25034684242168276,0.129704014011459,0.22166248069552189,0.25034684242168276,0.30323632364252523,-1.1283628852695464,2.3583831023522963,0.18008796644443043,-2.232868074043394,-2.994906739901585,0.3019533373301294,-1.1287068932655842,2.3583831023522963,0.3862341348480962,-1.9237671773071903,-1.3237254148234754,1.1936362523076907,-1.7603485144816522,-0.2899234665462608,1.1936362523076902,-1.7603485144816522,-0.2899234665462607,-0.001919215563535831,-3.848009858562732,-0.25109802491750965,3.7244547694861994,1.2184615227777094,-0.7194528108355772,-0.8656719582506247,-3.6971935954147392,2.384483940128499,-2.5165402582695346,-1.824529709885128,0.6185873778423141,-2.5165402582695346,-1.8245297098851276,0.618587377842314,-3.81609998066579,-0.7854512526206379,-2.9667763124304307,-0.4141666390306139,4.42349027136604,0.12738452538864475,0.6808448341912573,4.291777611232011,0.5083354148470686,0.6808448341912576,4.29177761123201,0.5083354148470682
2.2333333,-0.6185690209375669,-0.22698327796536624,-2.6748180534916965,0.34196510171745564,0.449373764736897,1.487322355913515,0.35339546105329717,1.0351662607381307,-0.8896822464927683,0.3424757556791009,0.4489847079784241,1.487322355913515,0.27060285050594407,0.7681684321889646,0.4965169666193475,0.11391213698667713,0.2055108719291122,0.6990689486281072,0.11391213698667714,0.2055108719291122,0.6990689486281071,0.2647734002504298,-1.4554022136565112,3.1301267021988775,0.15753079420602378,-2.638927019173169,-3.6649657941239537,0.26311864094296505,-1.4557022833618052,3.1301267021988775,0.32799506460769,-2.3459870104325047,-1.9987714710538185,1.751029384635449,-2.0542511751349983,-0.6392709627200607,1.7510293846354488,-2.0542511751349983,-0.6392709627200607,0.5710967191163303,-1.8823411484786057,-0.1823309864235454,1.807958322884856,1.3069554980709261,-0.16911945518352425,0.04671049104943756,-2.2028123197707927,0.9426862253766926,-0.7862447294932084,-0.6325261375022343,0.6484743844404501,-0.7862447294932083,-0.632526137502234,0.6484743844404502,-3.5148774180984437,-0.21880773368298878,-5.813440136606755,0.6190742683526115,4.685280846648744,-0.7233928993416527,-0.5102241630044263,5.037059887422343,0.009258864627398375,-0.5102241630044257,5.037059887422341,0.009258864627398028
2.25,-0.9346214299402563,-0.18694280487480794,-2.519735045376358,0.3257499690292964,0.6473532267849462,1.2996218240698936,0.25303817083247276,1.154441210237213,-0.8411596307815508,0.32648570835231094,0.6469824764189208,1.2996218240698936,0.17670374935912225,0.8482413947399999,0.7812802968964654,0.25625643293846495,0.26526962449175756,0.9861628321728158,0.256256432938465,0.26526962449175756,0.9861628321728155,0.20072451029307012,-1.5844772035937384,3.442122436972293,0.14524967643421166,-2.6220630847793753,-3.99089247699446,0.19892305221416506,-1.5847043752821615,3.442122436972293,0.273457589388184,-2.3457860017110312,-2.330412749095788,1.7916428843984682,-2.199219225914013,-0.8956006232374838,1.7916428843984682,-2.199219225914013,-0.895600623237484,0.8866148691100917,-0.17669191337993734,-0.1305316825331701,-0.16760080834045876,1.4278187112332377,-0.517852286646869,0.9884053722734761,-0.9001175229066423,-0.6115116556060727,1.0198915318434405,0.03984486863935796,0.6974510704240466,1.0198915318434407,0.03984486863935818,0.6974510704240466,-3.6739797130867946,0.4981634878576415,-7.738920480444931,2.120918473490464,5.172805903206327,-2.323544783707307,-2.572273370675031,5.7934839610367455,-0.5426534129583936,-2.5722733706750303,5.793483961036744,-0.5426534129583942
2.2666667,-1.0454158708994108,-0.18156219824969239,-1.779579128410975,0.2890118074299319,0.793982484591045,0.8827459126470929,0.1460550211064695,1.1921121299136006,-0.9295309799401333,0.28991426739619597,0.7936534056068884,0.8827459126470929,0.07831855926401102,0.8539733123024302,0.922646779897075,0.5445371919583601,0.4735099664269362,1.0901374056360995,0.5445371919583603,0.4735099664269362,1.0901374056360993,0.09704262386317933,-1.543468779908557,3.231612666324512,0.13802744100531292,-2.2991217005850815,-3.9208786985176496,0.09528785361263656,-1.5435781063336431,3.231612666324512,0.24249967539692238,-2.018489518120031,-2.1602504353319016,1.4084683588565916,-2.1081081442074248,-0.8885659736942715,1.4084683588565918,-2.1081081442074248,-0.8885659736942717,0.9785382592793277,0.6414400570339343,-0.2305193292221881,-1.6119309264761057,1.5090823005739318,-0.9504836758130794,1.7767147632957114,0.010518048849816969,-1.337097929582859,1.9793247488584824,0.2010410891847364,1.0279117528018409,1.9793247488584826,0.2010410891847365,1.0279117528018402,-3.9996301637426956,0.6408641983411923,-7.881095543870079,3.0452877369303555,5.552604910903272,-4.399981814696409,-4.798840286598363,6.160538548609264,-0.3669854589541379,-4.798840286598362,6.160538548609262,-0.3669854589541387
2.2833333,-0.8787297293526213,-0.20201980253975244,-0.6882560451750466,0.24171416985071,0.8778533748324742,0.4754419392518441,0.07690305185753865,1.2078950889021403,-1.2479950249296143,0.24271200982164293,0.8775780124295052,0.4754419392518441,0.00803908114757461,0.8278946030426328,0.9038048588519634,0.8434681931293965,0.7515448258469712,1.0272027382007378,0.8434681931293965,0.7515448258469712,1.0272027382007378,-0.05185176853430581,-1.4322277726241968,2.6518212224957876,0.13873679509445475,-1.9006923391374724,-3.525014587803537,-0.053479977141231524,-1.4321678988935536,2.6518212224957876,0.24481071341585536,-1.5814999474865759,-1.4866827327841423,0.8714828360465567,-1.7431527394577493,-0.5084766208278169,0.871482836046557,-1.7431527394577493,-0.508476620827817,0.9769532808320378,0.10023057080075498,-0.46518086308368606,-1.9416020516708323,1.6055648825415654,-0.6730422031293779,2.2238328374299567,0.24452866544031387,-0.7912663047012786,1.6176876586771967,-0.004807047403534055,1.6397921251881133,1.6176876586771967,-0.004807047403533979,1.6397921251881125,-4.006718709186281,-0.7353745617063858,-6.41990489227022,2.070247846527115,5.517916604459476,-6.3593242599312845,-6.071294911869595,5.937164529261637,1.4168234963478754,-6.071294911869594,5.9371645292616355,1.4168234963478747
2.3,-0.48559125465478903,-0.21700690466741213,0.34710734164246543,0.19728961283882834,0.8666936915749325,0.2544399183503041,0.07883823071710121,1.19775387658418,-1.7403246820944622,0.19827479452325683,0.8664688408746382,0.2544399183503041,-0.005674395246022637,0.7656792023263425,0.7368944906284367,0.9716942418161282,0.9235041345185048,0.8299019290841112,0.9716942418161282,0.9235041345185048,0.8299019290841112,-0.22289372258540674,-1.3353139147580317,2.0094424115978726,0.15916673844389978,-1.6007264325587638,-2.9543370938013753,-0.2244116431959807,-1.335059652941576,2.0094424115978726,0.2773992687936171,-1.2164396184453279,-0.48979122835733135,0.43397179393571533,-1.1620050082099787,0.19121806922472992,0.4339717939357154,-1.1620050082099787,0.1912180692247299,0.9801157387496024,-2.008641950153578,-0.6278245575062318,-0.5754419023358823,1.887126756702312,0.5047568608918779,2.0288896954787075,-0.6898525218368999,0.7621225621775971,0.0708910461463787,-0.5151786043828559,2.1401023155626433,0.07089104614637848,-0.5151786043828559,2.140102315562643,-3.352159452105454,-3.9878663170780704,-4.468175481330219,-1.29588804903471,4.883689928237283,-7.7159380749104525,-5.766053988504428,5.198413200112803,5.005319147363367,-5.766053988504428,5.1984132001128,5.005319147363366
2.3166667,-0.010971373145411106,-0.20925474794142862,0.9517580679382721,0.16625673172171565,0.7324899064952741,0.2584941526435866,0.16049088061977984,1.1147970750908862,-2.2292707248183232,0.16708936257813523,0.732300422554483,0.2584941526435866,0.046448285853785805,0.6378505377114593,0.44769312958503493,0.8162541005769712,0.845761454565729,0.526991947337881,0.8162541005769712,0.845761454565729,0.526991947337881,-0.36954502024183855,-1.2819220147214496,1.622362153820541,0.20981858902308154,-1.4397871324439249,-2.3725809797381876,-0.37100214698023914,-1.2815010654498475,1.622362153820541,0.32404151808152376,-0.9985913202493345,0.4970701145568335,0.21728412035790312,-0.5353457124943111,0.9664533829531982,0.21728412035790307,-0.5353457124943111,0.9664533829531982,1.0019948136913623,-5.307942787551523,-0.5181797134801979,2.535864289629513,2.404293723246939,1.752144246576489,0.8730912569190572,-3.0500693099918004,2.226716409259983,-1.711671970027976,-1.328000361666642,1.8021765511889112,-1.7116719700279766,-1.328000361666642,1.802176551188911,-2.0192805208945375,-8.189875297213122,-3.2100879443482,-5.929354146925545,3.5964032409387787,-8.382358601329184,-4.384527956525878,4.137725600362421,9.34353310144436,-4.3845279565258775,4.13772560036242,9.343533101444356
2.3333333,0.3896714891304616,-0.20363980280352623,0.9755056794599535,0.14669154602789417,0.4713722017504271,0.41746120768445366,0.3069819562536898,0.9167119657310941,-2.537651141130376,0.1472273353179597,0.4712051294227092,0.41746120768445366,0.15095761457093215,0.42482020181043895,0.05415126503252278,0.4088119543712817,0.5199315989070918,0.12586772233054844,0.4088119543712817,0.5199315989070918,0.12586772233054838,-0.4509945962965494,-1.259980226641432,1.672382604043106,0.2895410756797853,-1.3635305125307804,-1.8953034955688193,-0.45242672566435305,-1.25946669480408,1.672382604043106,0.3619004391549267,-0.9208626685494322,1.1115215071197024,0.2104242570416017,-0.09040735730614434,1.4934107329402084,0.21042425704160161,-0.09040735730614434,1.4934107329402084,0.9929923859795537,-8.602415589339696,-0.16731869551283735,6.304615266324246,2.7763028805996437,1.5867952990125207,-1.2909246256989007,-6.142881210694805,2.1263693972380326,-2.2450293223544207,-2.2372228731534394,0.012078387037075089,-2.245029322354421,-2.2372228731534394,0.012078387037075256,-0.30879765763793343,-11.377739618961163,-2.951322564219156,-9.538482697694926,1.8120874789744872,-8.549556702761533,-3.1827803612888346,2.90114270013346,12.470502075662809,-3.1827803612888337,2.9011427001334598,12.470502075662804
2.35,0.6338667634784626,-0.24902307647413013,0.542678712808282,0.12055834838937396,0.11643218841942271,0.6318399839247664,0.48824094172671406,0.6073245410589875,-2.614344611469849,0.12069063755073742,0.11629505524357495,0.6318399839247664,0.2799683447001099,0.14479892477969558,-0.45319561971009176,-0.09215681219711488,0.11500734011686056,-0.39404220305033494,-0.09215681219711483,0.11500734011686056,-0.39404220305033516,-0.45842971020545115,-1.2346056378765584,2.1294512471925655,0.3764107715708205,-1.2945361442157233,-1.5532288131236505,-0.45983298741972695,-1.2340836697551292,2.1294512471925655,0.3680391925828817,-0.9331806111597538,1.1492056876512817,0.3260397737850852,0.01937476796737646,1.5566295319419015,0.32603977378508514,0.01937476796737646,1.5566295319419015,0.8771741651890511,-10.271521217681148,0.16605902672925033,8.783501024501058,2.3435240186560446,-0.5731975607469171,-3.8589641818449087,-8.260573957018224,0.03147609989464428,-0.8032532861050198,-2.663439234758399,-2.8599949408211542,-0.8032532861050194,-2.663439234758399,-2.8599949408211534,1.207148722870373,-11.777168482248701,-3.0019357853257076,-10.151238806949516,0.028664013842733038,-8.399631688383632,-3.1320363945731353,1.6518662055545563,12.720798690270406,-3.132036394573135,1.651866205554556,12.720798690270401
2.3666667,0.7416597816506072,-0.3656984092578141,-0.06855452733649443,0.06308831930026809,-0.25976925533515066,0.8283264014679006,0.6664941071178101,0.245459966030442,-2.560903827150408,0.06279295731899691,-0.25984081003692605,0.8283264014679006,0.40422535609862414,-0.1411207186313378,-1.1103182977045711,-0.5076337964385306,-0.12370769043388632,-1.0639749494713264,-0.5076337964385306,-0.12370769043388632,-1.0639749494713266,-0.41774868041855295,-1.1545130742263057,2.7900331490025927,0.4277841378168988,-1.1788669251042225,-1.2810714630725415,-0.4190609299096402,-1.1540374064882755,2.7900331490025927,0.32133355233065597,-0.964177418864214,0.6944454426031867,0.4534009120927356,-0.17237852901926548,1.1820915928497382,0.4534009120927356,-0.17237852901926548,1.1820915928497382,0.6035947181092167,-9.3129293681554,0.22672989400557386,8.55502163345893,0.9696865993375683,-3.3036738965692636,-5.5732366571549505,-7.9221443531110625,-2.5203237605155064,1.4829000186757098,-2.108443846756578,-5.2001093004569325,1.48290001867571,-2.108443846756578,-5.200109300456931,1.824975762441376,-9.096912914089948,-2.5248074384586037,-7.507286782529205,-0.9799676801450282,-8.032375064299252,-4.231321115801904,0.7579999770217458,9.949390986662758,-4.2313211158019035,0.7579999770217459,9.949390986662756
2.3833333,0.7925742636485459,-0.5117176491262719,-0.6159122278867701,-0.038394005188624694,-0.566762546312789,0.9721278327001195,0.8040402477335675,-0.08549262947163658,-2.530421369344194,-0.03903830990705586,-0.5667185314571784,0.9721278327001195,0.5036746398834517,-0.3555677950452779,-1.9354808429918748,-0.7553971429173372,-0.032576577661953904,-1.8783564191179611,-0.7553971429173374,-0.032576577661953904,-1.8783564191179611,-0.369715733323569,-0.9742131753418504,3.4093424552605254,0.40652975882699527,-1.0064535250657354,-0.9392621380429775,-0.3708230381558677,-0.9737922308426407,3.4093424552605254,0.21174978939408853,-0.9503479428684505,0.08823876892828494,0.49596969521795053,-0.4571042103517968,0.6276099226004928,0.49596969521795053,-0.4571042103517968,0.6276099226004928,0.217122098117368,-6.188494811124412,-0.032625838511487246,5.986255792797843,-0.5489747069408674,-4.472239541040532,-5.4095148415143,-5.352210504107829,-3.3819960532680344,2.573800908485162,-0.8684408912346143,-5.470176174999487,2.573800908485162,-0.8684408912346142,-5.470176174999485,1.1686909479997984,-4.823994704664245,-1.4063948416974603,-3.27023099630095,-0.6852519969403699,-7.60685869374223,-5.735048849608406,0.6268339435603142,5.7873375067051125,-5.735048849608403,0.6268339435603141,5.787337506705112
2.4,0.8401168807370061,-0.6045846390321999,-1.0072226878017791,-0.16958454565539427,-0.7379541290175551,1.0690047678667198,0.8733180388490949,-0.3214245882841019,-2.5823591668833226,-0.1704233864159751,-0.7377608582879116,1.0690047678667198,0.5701330632449438,-0.4486783624847136,-2.8448638811376052,-0.8845266291172741,0.3451828225791232,-2.730533619650915,-0.8845266291172744,0.3451828225791232,-2.730533619650915,-0.34217268237986903,-0.6943516119958106,3.845143804327212,0.3215052781290064,-0.8093874201816834,-0.37926934764595005,-0.3429618416628126,-0.6939621609363633,3.845143804327212,0.06085720539114372,-0.8715908252614827,-0.25368687589413574,0.39440382249098127,-0.5916101071631437,0.24402934625733355,0.39440382249098127,-0.5916101071631437,0.24402934625733355,-0.135164060664982,-2.552569103377367,-0.46643422244046007,2.87716477132631,-1.2856548225523166,-3.5360916987141544,-3.638733709024373,-2.311022638920827,-2.0790918181275675,1.7038882640850168,0.12249995342157596,-3.789644564539021,1.7038882640850168,0.12249995342157605,-3.78964456453902,-0.3827404284004624,-1.1936985154067938,-0.2568857612263805,0.17362275770233293,0.5960032398006498,-7.37575181142981,-6.883910356536511,1.1969582276761208,2.5395391375131693,-6.883910356536509,1.1969582276761204,2.5395391375131693
2.4166667,0.8492861664183478,-0.5804130887064791,-1.282134374916282,-0.29078728981046387,-0.7600775011549606,1.176278337224883,0.8637272313076643,-0.4376885954082132,-2.623368653911641,-0.2916512034182002,-0.7597464256065964,1.176278337224883,0.5996684157732033,-0.4253819543020527,-3.589018724786593,-0.9990336449558133,0.7615820272761691,-3.3785873368021773,-0.9990336449558135,0.7615820272761691,-3.3785873368021773,-0.332047655854273,-0.3745114487648201,4.118129622557829,0.23404941121466705,-0.6323962070332976,0.4666016731360999,-0.33247320827061927,-0.3741337151293419,4.118129622557829,-0.07181649125984377,-0.7503632219969953,-0.04369023528757622,0.11750900426020834,-0.4519205416692985,0.29862555029686966,0.11750900426020833,-0.4519205416692985,0.29862555029686966,-0.3172285740443928,-0.02553170355418488,-0.9019740182240705,0.848392816191202,-1.093716816052121,-1.775224623199887,-1.5965765907542404,-0.42920573772914056,-0.08863743532082097,0.01675880717328848,0.25510721468752623,-1.6615092684977628,0.01675880717328837,0.25510721468752623,-1.6615092684977628,-1.9682895441769592,0.3603869248232957,0.27007283343700605,1.3905115229719127,1.8681557730681024,-7.490961973534842,-7.3789025687160965,1.8644635400835872,1.548791244878652,-7.3789025687160965,1.8644635400835863,1.5487912448786518
2.4333333,0.7155239407408681,-0.43788416072182107,-1.5184614638967981,-0.35622236215417236,-0.6648757354211143,1.3846487023829164,0.7808730133487155,-0.43812817557299233,-2.496733338079756,-0.35697800242003375,-0.6644703308942156,1.3846487023829164,0.5819178932178037,-0.33468783621870196,-3.819449117357707,-1.1400595110845713,0.9179144113214015,-3.5197471221794894,-1.1400595110845717,0.9179144113214015,-3.5197471221794894,-0.30950054198042937,-0.08869507894806683,4.347092988058125,0.20593067986597263,-0.4928308340964259,1.5271726614245116,-0.3096011758390936,-0.08834316292070382,4.347092988058125,-0.1224837440255345,-0.6049321464485521,0.7812121182003523,-0.3777069548246419,-0.08683306195507809,0.863277405575956,-0.3777069548246419,-0.08683306195507809,0.863277405575956,-0.32228014518669446,0.8429392241770794,-1.265315417008787,0.22882242639223146,-0.4192358174500819,-0.5452764804347329,-0.3257021539251288,-0.047150066897994336,0.9122798743364984,-0.8946900024198247,-0.26290443327539315,-0.3024846840016601,-0.8946900024198245,-0.26290443327539315,-0.3024846840016604,-2.9900446546124155,-0.01638617170594328,0.01620074779417959,0.6267063185115254,2.370332389467291,-7.8399327357356094,-7.337359566838426,2.104789044151989,2.482972737921249,-7.337359566838425,2.104789044151988,2.4829727379212487
2.45,0.36418108561780776,-0.22879921526345148,-1.7476007591483793,-0.34113096222741623,-0.49851218228704924,1.7247122438170008,0.6449073674686945,-0.3419328900133632,-2.153680726913618,-0.34169748021744606,-0.49812404207370603,1.7247122438170008,0.5051270073865329,-0.23111437368646523,-3.351041113276188,-1.243461737900173,0.6989125091038149,-3.0187599565946703,-1.2434617379001733,0.6989125091038149,-3.0187599565946703,-0.24370479782375948,0.13842170772048026,4.605777516607032,0.2338249435510495,-0.3691169881979875,2.6128015465437135,-0.24354727426682193,0.13869867644564943,4.605777516607032,-0.07902072483257777,-0.4135069339480584,2.0797317008823577,-1.1541203058854685,0.34048108296846685,1.810683962431801,-1.1541203058854685,0.34048108296846685,1.810683962431801,-0.2584707725943413,0.5903654129078534,-1.572459135471488,0.3145439356246241,0.36643613204529624,-0.09516382844131677,0.1946751491297052,-0.48031720167246983,0.4439629773698872,-0.44756411485213177,-0.8116535090826309,0.24828390611581674,-0.4475641148521316,-0.8116535090826308,0.2482839061158164,-3.4473376778889917,-1.090920797313807,-0.6951639925473194,-0.8549340332123091,2.1849596022556304,-8.129666497774236,-7.007574124652588,2.0015290650736244,4.024082126963704,-7.007574124652588,2.0015290650736235,4.0240821269637035
