time,x,y,z
0.0,-0.27255970708751676,-1.1316125279242488,0.42039831866076344
0.0166667,0.06682430660428351,-0.04454431007169962,0.03538789859511404
0.0333333,1.4803337778279706,1.0301403714037822,-0.43370538585130103
0.05,3.509198994060683,1.4047035702521256,-1.0234178160487546
0.0666667,3.6568043289969223,0.3668416514425363,-1.3314591336814883
0.0833333,1.0422307928902521,-1.4539243296687618,-1.0069510181299646
0.1,-1.9915072855459863,-2.613976586084778,-0.3297150785557659
0.1166667,-3.7216235815407384,-2.1592504561329475,0.3450068542895698
0.1333333,-3.3685159029638965,-0.44712490655804005,0.7070798620918596
0.15,-0.789497644440926,1.343260609398068,0.49734864743364915
0.1666667,2.6446781065406126,2.2613867920648265,-0.2320051765541848
0.1833333,4.027635300243377,2.0957483422886076,-0.9000293278393362
0.2,1.7859367351333177,1.0686588059033963,-0.8670964474134792
0.2166667,-1.9838830692957379,-0.5205959092749424,-0.13598160215014113
0.2333333,-3.516751337491162,-2.1240511664373303,0.6558502383483261
0.25,-1.5667765495085657,-2.8997260623889627,0.8849201816075576
0.2666667,1.481341170132542,-2.383342762351324,0.4405384586411545
0.2833333,2.6252856663395283,-1.014383953785713,-0.3093850576226779
0.3,1.3072218959175443,0.41646707767176216,-0.8857730621733754
0.3166667,-0.7662938174156142,1.5327904642895436,-1.0457515150685515
0.3333333,-1.8589713173745028,2.1960725772371337,-0.8612705228279138
0.35,-1.6005802194099776,2.1128373769902464,-0.4976505567752495
0.3666667,-0.7234924161695782,1.204609938925028,0.013525235239350591
0.3833333,-0.13098998136381337,-0.00815988491743258,0.6527720396847027
0.4,-0.11599574079400914,-0.8685617236014804,1.136197209179648
0.4166667,-0.10446072152735701,-1.1242710751533451,1.0576857453960222
0.4333333,0.8166778625214531,-0.7387993449005127,0.39453030912583475
0.45,2.8568042773151774,0.326725357894989,-0.3509435236643669
0.4666667,4.820164976317118,1.7409833634678935,-0.6203431973455149
0.4833333,4.638486414154781,2.546922374537375,-0.28659493457194063
0.5,1.2478265161214108,1.67833370079083,0.3405363922787187
0.5166667,-3.8228929857140197,-1.0961073011454272,0.8000983627638281
0.5333333,-7.401299803707271,-4.525971574351737,0.7245674733537271
0.55,-7.6238508424787526,-6.2504072969426145,0.04863712110904869
0.5666667,-5.269027749890887,-4.4981334367498,-0.8536238417562656
0.5833333,-1.8117026672093648,-0.011906686701162128,-1.3518275212328015
0.6,2.4624202844601593,4.002098650636087,-1.0622082314539845
0.6166667,7.061812522920666,4.596340358823909,-0.21463610455425014
0.6333333,9.31264726851295,1.940425754082195,0.5457226055651216
0.65,6.333677259107879,-0.9341370689206999,0.7452434472816888
0.6666667,-0.8032074282551143,-1.3310705891619878,0.4369986853429444
0.6833333,-6.89441707369547,0.5625248440815667,0.024802266259748865
0.7,-7.467006970648448,2.4583696487205664,-0.13559628887542444
0.7166667,-2.8249041221256794,2.6871014696761844,0.0216765357763296
0.7333333,3.0444337540862625,1.4489290065714895,0.2727095573075262
0.75,6.345254686139779,-0.23923615057554826,0.3186081113001867
0.7666667,5.798081666416107,-1.7271553337248773,0.07113904970820151
0.7833333,2.396044941649484,-2.7116807690724904,-0.280726301965875
0.8,-1.9362543801677603,-2.8791173935283774,-0.48462663263727634
0.8166667,-5.423010708771642,-2.0421924387048715,-0.45336998370090065
0.8333333,-6.820962656934682,-0.4776995693844449,-0.2928414168190825
0.85,-5.489744582306924,1.0706655346173672,-0.14191890634674698
0.8666667,-1.714987809436136,1.8256821038121167,0.0019367967442390915
