time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l
0.0,0.14454950379795778,0.24171147322506828,0.2081988230304239,0.31712861853019,0.13893790977175857,0.12221018033256263,0.39313374973810944,0.21936432326535787,0.40630937405279155,0.37999991965578145,0.40476214726753956,0.3856036266218948,0.42852999621772014,0.4323631021525169,0.18771711767707913,0.21248717968478203,0.20958509780629958,0.1297281622305953,0.15412664201079546,0.1182541850504665,0.10293640116450466,0.10483683726542012,0.08230907052893952,0.4160435673323256,0.24003338007389818,0.17597493068849324,0.35589035946560643,0.14487357495153655,0.2525464610587875,0.5029673211918568,0.5714250533312819,0.3865937721333375,0.4246418832783021,0.31006732243476104,0.5316532452023066,0.2914042618192104,0.3093145514090713,0.2745455366872785,0.2876130851001111,0.2630696704297514,0.1502542576077181,0.2470762625752403,0.21646182414781778,0.3237914407281348,0.14777385120132885,0.12833328700665667,0.39565766051800755,0.21647524244920988,0.401055717574883,0.37361973559586703,0.40134125579138086,0.3833038528871741,0.425316063356224,0.4297289334560951,0.18974915677463394,0.21615910939254268,0.22231657726775428,0.12285848329788808,0.14998542804856932,0.11644787408410495,0.09492602895311698,0.09896757168288983,0.07862557379528205,0.4200991304439234,0.23703737013038403,0.17656215028100866,0.35546541073332794,0.14451916744857718,0.2520447722650098,0.5023448627137233,0.5634427522004418,0.3868237594155625,0.4255431543216446,0.3092962810313937,0.5219770734844837,0.2839311833945941,0.3052088950331967,0.2783410159170202,0.2914309849166793,0.2668683496394508
0.0166667,0.1470609831333379,0.24525921512476287,0.20800565338573213,0.31583703605535096,0.1404226973986603,0.12392500552124425,0.3910061985503974,0.21947777527885085,0.40562367430754914,0.3788273421758527,0.40454515885195336,0.3856310714915467,0.4296278072859396,0.43348277512282773,0.18406133970406424,0.20823103412707017,0.20564705828301336,0.1282069130819292,0.15165165184321458,0.11538335781541917,0.10264240491918106,0.10387399858828218,0.08090594683518608,0.4179246021816917,0.2422744029728175,0.1766738484277443,0.35671637275218526,0.14310067441955726,0.2540585580018991,0.504140146691285,0.5725315119530808,0.38478287570877157,0.4227830924413545,0.3110539209263244,0.5321996034505673,0.28997773739170063,0.30908922010184314,0.27428376890054834,0.2873484698062568,0.26280874507184737,0.1509097889020809,0.2487375092669827,0.21371165195286576,0.3200511969083537,0.14659284321967125,0.12859389702658097,0.39231037484591613,0.2169403732541358,0.4010184732886232,0.37344784849586565,0.4012374640783901,0.38324543557592067,0.42569667291931007,0.4300434763670916,0.1868833626048116,0.2120599491162957,0.21619723368070604,0.12320156745509996,0.14971124208056227,0.11580895114418112,0.09648862815593025,0.10028960182707737,0.07948368480570192,0.42032013803833174,0.23965800239118823,0.1768107846869377,0.35571575666035776,0.14469342414978031,0.25365286007068943,0.5039829780775604,0.5663377064113703,0.3840899758937998,0.42234056051880914,0.3094039655568048,0.5251345483489136,0.2836754875350627,0.3050989636879108,0.2772080938673664,0.2902863845916831,0.26574279329088235
0.0333333,0.14925854932429405,0.24835730109165,0.20805245547567552,0.31486638377517956,0.1418883946125794,0.12549002722590305,0.3894872829284702,0.21969334372616883,0.4053301488783661,0.3781375508534823,0.4042968774678004,0.385543957391852,0.43028095290057633,0.4341313476607947,0.18090905885692254,0.20453502413424784,0.2024595255070113,0.12669744944059508,0.14942920626227596,0.1129156138272529,0.10218793028806245,0.10293376166554685,0.07967270892020718,0.4198924475448076,0.24418298791689494,0.17732302737697325,0.35742013811597484,0.14165676772869168,0.25537522528784756,0.5047961114536141,0.5734495909704194,0.3834861701662619,0.42153034616390433,0.31156888416963824,0.5323716852250939,0.289064989732727,0.30882572909435596,0.2737890394423283,0.28684832055612497,0.2623154749886061,0.1515050217840898,0.25013464972249905,0.21174330490417942,0.3172954074435239,0.1458539288749819,0.12888861768466375,0.38988344293115257,0.21738340961996985,0.40108716439850123,0.37339876192170385,0.40112234686790255,0.3831566120523273,0.42593678001319346,0.4302148213565721,0.18453907799039176,0.20867896011907133,0.21131163058605665,0.12345277326178515,0.14948618762414764,0.11532015857943373,0.09774404117107963,0.10133315024660958,0.08016768871363401,0.4208308569155442,0.24178940481469594,0.17704845086421528,0.3559420448884886,0.14482979180981942,0.2549634416985055,0.5049885493442656,0.5684582735130764,0.382159693232795,0.42011708792564256,0.3093962334697016,0.5274473938932022,0.2835492072343343,0.30497474326621044,0.27613945856335564,0.2892066532587056,0.2646802801637259
0.05,0.1509856473079305,0.250793398024588,0.2081982307669765,0.31415032249611047,0.1431331276330425,0.12679476079756313,0.3886038192469856,0.22002822832409819,0.40553685895315605,0.37808140913948024,0.404032609543403,0.3853321405076839,0.4303716530709063,0.43417818978081885,0.1784981873003895,0.20163946909379232,0.2001236259203217,0.12540840008361318,0.14773212757254844,0.1111359120876487,0.10171359181607893,0.10221182331328978,0.07881766684972516,0.4217644229467256,0.2456657233865934,0.17783967604385476,0.3579167765405969,0.14073864209746384,0.25643600459677873,0.5049107001103044,0.5742284306391701,0.38273694328957863,0.4208951130880759,0.31149473519023535,0.5323086719702836,0.28884617013709896,0.3085369777228084,0.2730275986109144,0.28607843034419517,0.2615559411632235,0.15201035217982284,0.2511898025096327,0.2106109217902431,0.3156088882628859,0.14555163213959615,0.12920165520723093,0.388496532977702,0.21777921285514998,0.4013135228631059,0.3735440038847959,0.40100053271810787,0.38302931978638427,0.42595534200575724,0.4301686682419094,0.18293466368181385,0.20635423533841343,0.20812575865940375,0.12354052175468799,0.14929167712722516,0.11498823430892485,0.09852378674506236,0.10198800482375782,0.08060791795737907,0.4215042768442054,0.24324033455129074,0.17724447081550815,0.3561085410432251,0.14493168458647518,0.25587379024546797,0.5053540278343234,0.5698111205579179,0.3811005630117907,0.41893964844017845,0.3092107967575526,0.5287919877930135,0.28363607278965797,0.30483989868141076,0.27519451297371406,0.28825180433012815,0.26374007696613994
0.0666667,0.15219446552507865,0.252517007375677,0.20829292171821698,0.31358404449439203,0.1440192063137563,0.12775954473583173,0.3881263199411297,0.22039741611628433,0.406040850527784,0.37844172437035034,0.40379295141564386,0.38506841948231774,0.4300891320656801,0.43383043985182024,0.176803273072141,0.19952435941174243,0.1984449619695359,0.12447830549414979,0.14661944389633988,0.11003758685630435,0.10137306170909421,0.10179528988983566,0.07836622768241056,0.42329430689983255,0.24675847999921424,0.17818925250308393,0.35820651385642294,0.14029079946967254,0.25723861839739776,0.5047451031302194,0.5748766693468861,0.38234041472131053,0.4206210208226379,0.3110518257178815,0.5322365206082635,0.28910970857968427,0.3082697662137584,0.2721986183314344,0.2852400817514611,0.2607285704390984,0.15244234898871079,0.2519722124000106,0.21009115054478236,0.3147157023194358,0.1455546848697408,0.12951930119397218,0.3878546119723025,0.2180991190015924,0.4016651355521698,0.37385786469988513,0.4008852762403648,0.38287896929601456,0.4257719893658675,0.4299272693016553,0.1819518470000204,0.2049351617120513,0.20635785399878787,0.12348129184470878,0.14910645235427428,0.11476210554495307,0.09889119422849285,0.10231413559162235,0.08083794872484544,0.4221959836371215,0.24411651897779868,0.17737731023954348,0.35619841232539506,0.14500201608482494,0.25644789382080335,0.5053368451110364,0.5706008078642126,0.38063873125893405,0.4184710960728668,0.3088755313385339,0.5294140838623309,0.2839171218244244,0.30470926541416776,0.27443813870085226,0.2874874232278731,0.26298704324767774
0.0833333,0.15290033133663214,0.25354639512544425,0.20829866873322253,0.3131705017272946,0.14451676207272066,0.1283351504140248,0.38785282203703814,0.2206801372281744,0.40657739756107203,0.3789193983019575,0.4036138687485688,0.3848346785492839,0.4296786827840156,0.4333618174049549,0.17574000921098543,0.19815724559555964,0.19730765165105502,0.12394095726035931,0.14599352640718188,0.1094354310559676,0.10121745617397475,0.10161713593615224,0.07817492533987218,0.42427527680694455,0.24747759358205504,0.1783824130712837,0.3583354785964673,0.14009669228506894,0.2577629340260458,0.5045673727085626,0.5753298688537065,0.3821235139783944,0.42048541798082384,0.3105275747744143,0.5322463352267198,0.28954441361744226,0.30806747434219117,0.27157150160124566,0.2846057438139664,0.2601023491931979,0.15275917482076817,0.25249200575225944,0.20990411245483687,0.314301726972086,0.14566765423402706,0.1297690753069022,0.3876153317848366,0.21831979179096875,0.40206144102022556,0.37424741165247527,0.4007849727025262,0.38272813974439834,0.4254627186166299,0.4295783741982918,0.18140046875492796,0.20415251555624567,0.20549595888155767,0.12337403507780655,0.1489501217305738,0.11460363117468497,0.09902134346291683,0.10243772084069745,0.08092659923763298,0.4227329511783967,0.24459072806929247,0.1774554978785119,0.35622956209132145,0.14502932221652598,0.256772407424381,0.5051926852564556,0.5710201987567456,0.3804866994362052,0.41835177866103934,0.3084766547657075,0.5296367876046228,0.28429424656660596,0.30459365482085443,0.2739204844254032,0.28696424020323835,0.2624714413723376
0.1,0.15318444082248875,0.2539768242516408,0.2082620877662864,0.31295985717353747,0.1446948596906438,0.12854707780421096,0.38770437453549206,0.22081347980104968,0.40702795732373076,0.37939005488424954,0.4035192713507997,0.38467268312140773,0.4292344762763833,0.4328892776741048,0.17521215857681874,0.19749127937943706,0.19669365227709995,0.12372936300574221,0.14569717653766998,0.10912006322349753,0.10119433269957596,0.1015442064318671,0.07806861510510961,0.4246715032682783,0.2478298868271703,0.17841531376562195,0.35831334189447006,0.1399563405500258,0.2580015944593771,0.5044872139251244,0.5755439668930761,0.38201905270148506,0.42040933834003297,0.3100455146757581,0.5322902361135555,0.29002254820252804,0.30795760477193646,0.2712781146356945,0.2843089346121272,0.2598092862360684,0.15289613639607874,0.25271112209461744,0.20984211373178574,0.314149423998271,0.14572619359385666,0.12987245018335597,0.3875683966313562,0.21844173405467598,0.40243546522865326,0.3746322642191378,0.4007041579609673,0.3825942192780946,0.4251118598179257,0.4292064777963781,0.18115933690765673,0.20382191877378114,0.2051496533517517,0.12332074822884369,0.14886600393078048,0.11451224735087082,0.09906645560510272,0.10246966545686469,0.08094008091766261,0.422990027749681,0.2447839475342998,0.1774941061873639,0.35622444065527425,0.1450145410529548,0.2569028726912482,0.5050497364217824,0.5712033166823637,0.38048172810631276,0.41837237172971203,0.3080886614486535,0.5296880145928354,0.2846796795599868,0.3044994074909037,0.27363592678278986,0.2866766243096216,0.26218793095042464
0.1166667,0.1531757571033841,0.25397787809094413,0.2082307414935728,0.31294441784399335,0.14466626647709677,0.12849884278324447,0.3876745447607725,0.22082628550734523,0.4074118840280339,0.3799008717756733,0.40352678058453606,0.38458897751996823,0.4287370444031936,0.43238024580408596,0.1750980167170313,0.19739041099098706,0.19654322678373826,0.12373585811065717,0.14561043964360695,0.10897557937429145,0.10123292613083061,0.10150076090273806,0.07797393499917116,0.4246359943969399,0.24787788184176276,0.17824823412374477,0.35809528683239705,0.1398099680436719,0.2580076270658755,0.5044679802724543,0.5755591474440975,0.38202056218657354,0.42040480417443166,0.3095684525532025,0.532306120708339,0.2906048493800726,0.3079584898265356,0.27125002052641994,0.2842805112475191,0.2597812199859621,0.1528453256874122,0.25264480275029644,0.20981265689331544,0.3141445798453115,0.14567378357829758,0.12982141016840884,0.38763222306432654,0.21848738568462758,0.4027485101632946,0.37497070358271684,0.4006496452379707,0.3824901516625543,0.4247759220363576,0.42886449298457574,0.1811735410892181,0.20384421164009195,0.2051299007256046,0.12335968960502271,0.14888554160862028,0.11451468380597031,0.0990955402297458,0.10247920474926768,0.08093696260660913,0.42297223944912843,0.24476882107588013,0.1774943458484559,0.3561884243442868,0.14499553883711971,0.2568827936491775,0.5049320236328814,0.5712356968314738,0.38056258646883967,0.41845979957264445,0.3077529896556398,0.5296717024699422,0.28502968295136194,0.30443456253602813,0.27352967658223737,0.28656922849320876,0.2620820570328848
0.1333333,0.15300092288839315,0.25373132087493144,0.2082101891297498,0.31304311284025527,0.1445264554982873,0.12831802248527663,0.3877560144657819,0.2207921326782709,0.4077608488662193,0.380490748452514,0.40363336173649245,0.3845736625040379,0.42818558592641887,0.4318128719711282,0.17526522892635021,0.19765175618604883,0.19671054813742328,0.12386936641161371,0.14568067708925803,0.10898709986988384,0.1012974163402285,0.10149551897953014,0.07792565230497443,0.4243913036173861,0.2477347677380632,0.17788108210024,0.35767400794622317,0.13971773105432148,0.25787851435696124,0.504433386778618,0.5754736361694517,0.38211804590101905,0.4204862551049152,0.309057966736673,0.5322894514222252,0.29133107380365847,0.30806675852496024,0.2713249794559954,0.28435634806438065,0.25985610335240494,0.15267352912915627,0.2523942061903989,0.20980963965034585,0.31423540807659517,0.145555025727097,0.12968227034821878,0.3877826726382853,0.21848719661219046,0.4029797067068089,0.3752391461020954,0.4006244162478766,0.38242263628910483,0.42449746631065066,0.42858707093142334,0.18138996130816307,0.20412948595383426,0.20535969013427344,0.12345873971989316,0.14899825850840512,0.11462075940639843,0.09910827272826292,0.10249126852118352,0.08095300022347897,0.4227967522692131,0.24460835765700054,0.1774597291106194,0.3561271597081769,0.14501723897420055,0.2567647315933239,0.5048237194269916,0.57117358025342,0.38070622632955303,0.4186017671430937,0.3074933779263887,0.5296104690742266,0.28531846654757137,0.30440267625405343,0.27353011631450785,0.28656967297104924,0.2620824952243643
0.15,0.15276831801421223,0.2534006734168665,0.20817956496127776,0.3131485355203761,0.14434500515756873,0.12811783858615822,0.387895703209914,0.22076587768567763,0.4080489984478706,0.38106719055184607,0.40379072090339463,0.38460206507969297,0.42767795775104245,0.4312780867552688,0.1755698821252131,0.19805033387578824,0.1970002003183957,0.12405359454429436,0.14586866758453385,0.10915162066326067,0.10137225723627451,0.1015574210013545,0.07797649002995434,0.4241214691187537,0.24752796756072595,0.17743264682359308,0.3571715137973361,0.1397516903136787,0.25771861510463845,0.504363540782768,0.5753854250802285,0.3822578197847386,0.42061294605328287,0.308580519071499,0.5322776429447074,0.2920679957797444,0.3082317039664368,0.27138267347390405,0.2844147164468869,0.2599137365284879,0.15250034902523835,0.2521321736089999,0.2098430450734497,0.3143659640827155,0.1454579439448389,0.12955640501801527,0.3879815853575347,0.21848331799903287,0.40314828123100294,0.3754464096623668,0.4006153643423601,0.3823792003749834,0.4242853335875589,0.428374748422505,0.18167479031987477,0.20449747596262824,0.2057045908803547,0.12354663182314553,0.14913354766199663,0.11477123955157736,0.09908927521453864,0.10249960522289966,0.08098479051242567,0.4226379694441247,0.24440610071799748,0.1774132006891693,0.35606116512697655,0.14507871074710754,0.256628098577476,0.5046973514272347,0.5710860860676484,0.3808818786139477,0.4187842015786451,0.3072967428462773,0.5295109105053136,0.2855477394617238,0.30438937974216407,0.2735391375224671,0.28657879152755694,0.26209148479235733
